GeneName	4R07C00CMN09NSFBV	4R08C69DMN09NSFBV	4R16C59DMN09NSFBV	FN_2R14C31CMN09NSFBV	FN_2R25C06CMN09NSFBV	FN_6R42C96DMN09NSFBV	M92-220-01	M92-220-02	M92-220-05	M92-220-06	M92-220-07
GmISU01.14G147200	0	0	1	0	0	0	0	0	0	0	0
GmISU01.14G147300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G147400	7	25	14	20	6	7	29	12	6	2	5
GmISU01.14G147500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G147600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G147700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G147800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G147900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148000	30	17	44	37	12	28	41	43	32	36	38
GmISU01.14G148100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148500	5	6	10	9	5	4	12	9	4	1	3
GmISU01.14G148600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148700	1	1	0	0	0	0	1	0	0	0	0
GmISU01.14G148800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G148900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149200	0	0	0	0	1	0	0	0	0	0	0
GmISU01.14G149300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149700	10	5	10	10	5	11	19	10	10	7	2
GmISU01.14G149800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G149900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G150000	8	11	14	18	3	8	17	11	3	10	7
GmISU01.14G150100	0	0	1	0	0	0	0	0	0	0	0
GmISU01.14G150200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G150300	0	0	1	0	0	0	0	0	0	0	0
GmISU01.14G150400	1	0	0	0	0	0	0	1	0	0	0
GmISU01.14G150466	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G150532	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G150600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G150700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G150800	5	8	6	5	0	3	12	3	8	13	6
GmISU01.14G150900	12	16	17	21	0	9	15	16	2	4	8
GmISU01.14G151000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151250	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G151900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G152000	2	1	0	1	0	0	0	0	2	0	0
GmISU01.14G152100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G152200	1	0	0	1	0	0	0	0	2	0	0
GmISU01.14G152300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G152400	9	10	23	22	3	29	22	22	20	25	19
GmISU01.14G152500	7	8	4	2	2	0	2	5	1	3	3
GmISU01.14G152600	0	0	0	0	0	0	0	0	1	0	1
GmISU01.14G152700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G152800	0	0	0	0	1	0	0	0	1	0	0
GmISU01.14G152900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G153100	0	1	0	0	0	0	0	0	0	0	0
GmISU01.14G153200	1	0	0	0	1	0	2	2	0	0	2
GmISU01.14G153300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G153400	1	0	0	0	0	0	0	0	0	0	0
GmISU01.14G153500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G153600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G153700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G153800	0	1	0	0	0	0	0	0	0	0	0
GmISU01.14G153900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154300	0	0	1	0	0	0	1	1	0	0	0
GmISU01.14G154400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G154900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G155900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G156900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157550	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G157900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G158900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G159900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G160900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161850	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G161900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162750	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G162900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G163900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G164900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G165900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G166900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G167900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168050	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G168900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169601	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G169900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G170900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G171900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G172900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G173900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G174900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175601	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G175900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G176950	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G177800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G178900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G179900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G180900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G181900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G182900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G183900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G184900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G185900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G186900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G187900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G188100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G188200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.14G188300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.15G000100	2	3	1	5	0	3	4	5	3	2	1
GmISU01.15G000200	40	37	47	83	11	44	57	48	76	85	83
GmISU01.15G000300	12	6	5	4	1	11	11	10	14	9	13
GmISU01.15G000400	0	0	0	0	1	0	0	0	0	0	0
GmISU01.15G000500	2	1	7	3	1	2	8	3	1	1	0
