genes	X4R07C00CMN09NSFBV	X4R08C69DMN09NSFBV	X4R16C59DMN09NSFBV	FN_2R14C31CMN09NSFBV	FN_2R25C06CMN09NSFBV	FN_6R42C96DMN09NSFBV	M92.220.01	M92.220.02	M92.220.05	M92.220.06	M92.220.07
GmISU01.10G027100.v2.1	5.20076708273801	3.77556371331475	4.87686719238801	4.80663590343896	3.96435749338276	4.64159828475985	5.54541948142623	5.29003503973563	5.69415368705451	5.10207773335974	4.61145829889587
GmISU01.10G027200.v2.1	0.977384054633652	0.977384054633652	0.977384054633652	2.71372990914431	0.977384054633652	0.977384054633652	1.73311470228689	1.78875000927458	2.11788123993789	3.15492053076738	2.0043793084403
GmISU01.10G027400.v2.1	3.32217901439923	4.76000737742381	4.29216989968491	3.97660933845808	3.96435749338276	3.63457080821104	4.38864907973365	3.93972015443948	0.977384054633652	3.98594414630553	3.60706204144222
GmISU01.10G027500.v2.1	3.32217901439923	3.37080468969202	4.29216989968491	3.47915526204486	0.977384054633652	3.36871579887852	3.67957437036948	3.23269168431508	2.11788123993789	0.977384054633652	0.977384054633652
GmISU01.10G027600.v2.1	6.36277433355822	5.9212169348569	5.77708521058769	5.38404419108988	5.82098417553514	6.34688320360226	5.70388837449197	5.58625464967856	6.19217313039948	6.41320097222355	5.67263275847131
GmISU01.10G028000.v2.1	3.32217901439923	3.58733266620391	3.77793763697169	4.34581815035171	3.96435749338276	3.63457080821104	4.18868258426698	3.79274992115207	3.51797662796137	3.48794235554443	2.0043793084403
GmISU01.10G028200.v2.1	2.21614685086223	2.8061820280856	4.42960109881022	3.26618640158959	4.62663362854934	3.63457080821104	2.59348740400748	3.23269168431508	2.74679177032776	0.977384054633652	3.34226537473309
GmISU01.10G028300.v2.1	4.97373366022588	6.42165890829008	6.32719216986629	6.01605392462078	5.42259902592112	5.70413277803864	6.15182290002975	6.10539893032674	6.23822514525472	6.10927970255214	5.61365141411547
GmISU01.10G028500.v2.1	9.92372234953003	9.20032928207508	9.39992165809149	9.61754906786146	9.41785679860123	10.2004715999313	9.51957519997916	9.67582768724383	11.4080796203735	11.1311751370106	10.908873803794
GmISU01.10G028700.v2.1	2.8726561438952	1.86553557640773	2.55705939782261	2.71372990914431	2.70393782647784	3.04254643194337	4.29212763702235	4.50947786615001	2.11788123993789	2.09813502873131	2.59822913173228
GmISU01.10G029600.v2.1	4.17269445440695	3.94204621843889	3.29296523134822	2.3304821202993	3.96435749338276	5.45195453499277	4.64462569233724	5.29003503973563	4.92737069479431	5.52072071128108	6.1586605071446
GmISU01.10G029700.v2.1	5.09171173328522	5.33974693236454	4.96994344234905	5.02579564717292	5.07882777878313	4.5154299538132	4.92768603373537	4.84406451473789	2.11788123993789	2.72120178055425	4.48552831015847
GmISU01.10G029800.v2.1	7.82584041511381	7.9159622836133	7.73770338396234	7.75640839996455	7.44915376903779	7.64771937110433	7.46626468731388	7.71455844896071	8.22123618989689	7.98896412640076	8.00774177730512
GmISU01.10G029900.v2.1	3.32217901439923	1.86553557640773	1.97342050411818	2.3304821202993	2.70393782647784	2.021151001939	2.22650957483033	1.78875000927458	4.54311874407048	2.09813502873131	3.34226537473309
GmISU01.10G030000.v2.1	12.6633700320195	11.7653831511337	12.0694548852361	12.2227777519684	12.3134318314857	13.5184276311855	12.395787686231	12.4220020665675	14.6762017751615	14.5258158090473	14.3651469003821
GmISU01.10G030300.v2.1	2.8726561438952	3.37080468969202	3.77793763697169	4.34581815035171	0.977384054633652	3.85897457541598	3.67957437036948	3.44446344729184	3.51797662796137	3.15492053076738	3.60706204144222
GmISU01.10G030400.v2.1	0.977384054633652	1.86553557640773	2.97143463793344	1.80707174710563	0.977384054633652	0.977384054633652	2.22650957483033	0.977384054633652	0.977384054633652	0.977384054633652	2.0043793084403
GmISU01.10G031000.v2.1	3.32217901439923	3.58733266620391	3.29296523134822	4.54811511155026	3.46762736682825	3.36871579887852	3.67957437036948	2.68429760172033	3.18331123426228	2.72120178055425	3.01768984579888
GmISU01.10G031200.v2.1	0.977384054633652	0.977384054633652	0.977384054633652	3.26618640158959	0.977384054633652	3.36871579887852	2.59348740400748	1.78875000927458	0.977384054633652	2.09813502873131	2.59822913173228
GmISU01.10G031600.v2.1	2.21614685086223	3.11594066294778	2.55705939782261	1.80707174710563	0.977384054633652	3.36871579887852	0.977384054633652	1.78875000927458	0.977384054633652	0.977384054633652	3.01768984579888
GmISU01.10G032300.v2.1	3.66440946983889	4.46405193632076	3.77793763697169	4.34581815035171	3.96435749338276	3.04254643194337	2.88579195752019	2.98439606031955	2.11788123993789	2.72120178055425	4.02429934401108
GmISU01.10G032500.v2.1	5.6486373087024	6.47696745761798	5.36214245022752	5.38404419108988	5.82098417553514	5.81541269902943	6.17906880861471	5.79374816872876	4.01782398526141	4.35545324411099	5.02759277251793
GmISU01.10G032800.v2.1	4.54780874336661	5.33974693236454	4.96994344234905	4.34581815035171	4.62663362854934	4.37716111945816	5.5866982185767	5.44573414406551	0.977384054633652	0.977384054633652	2.0043793084403
GmISU01.10G032900.v2.1	2.21614685086223	0.977384054633652	3.29296523134822	2.3304821202993	0.977384054633652	3.36871579887852	1.73311470228689	2.68429760172033	3.18331123426228	0.977384054633652	0.977384054633652
GmISU01.10G033000.v2.1	4.97373366022588	5.00546322077987	4.87686719238801	3.97660933845808	5.56796422686696	4.86499184274275	4.64462569233724	4.41212414091614	4.01782398526141	5.59162437278191	5.27603961440437
GmISU01.10G034200.v2.1	6.83830581370768	6.97646943466308	6.80247568919175	7.1419763233622	6.90914868316939	6.19051828813186	6.73263113785038	7.03643383246141	6.96919230166164	6.33269804800692	6.31493375118913
GmISU01.10G034800.v2.1	6.62004470503201	7.34680011073985	7.11930526083792	7.20319023723786	7.11244492701045	6.14862764274066	6.6763803910825	6.33522547284803	5.13636551583157	5.19608935250273	5.61365141411547
GmISU01.10G035300.v2.1	2.21614685086223	1.86553557640773	2.97143463793344	2.71372990914431	0.977384054633652	3.36871579887852	1.73311470228689	2.68429760172033	0.977384054633652	0.977384054633652	2.59822913173228
GmISU01.10G035400.v2.1	2.8726561438952	3.94204621843889	2.97143463793344	4.34581815035171	3.46762736682825	4.22422209472248	2.88579195752019	2.68429760172033	3.18331123426228	4.77653512669992	4.02429934401108
GmISU01.10G035500.v2.1	3.66440946983889	3.58733266620391	4.14025519807972	4.80663590343896	5.07882777878313	4.37716111945816	4.47911585618554	3.93972015443948	3.51797662796137	4.1824965279748	4.02429934401108
GmISU01.10G035700.v2.1	8.13155312112245	7.94567381545922	7.72440723748665	7.71497454481424	7.78279838946025	7.90839108091753	8.43579535925889	8.11336368326598	7.58272411359867	7.94901666340699	7.65970476770569
GmISU01.10G036100.v2.1	3.66440946983889	4.22653085890588	3.55573457534148	4.45050952948865	4.33316912679405	3.36871579887852	4.18868258426698	3.62909140513859	3.18331123426228	3.15492053076738	3.01768984579888
