genes	Bert.01	Bert.02	Bert.03	Bert.04	Bert.05	WTP0579.16	WTP0579.18	WTP0579.26	WTP0579.32
GmISU01.12G099900.v2.1	2.32924607730979	1.366213121777	0.562771745184489	2.44894449249177	2.76277182832218	1.61701352510528	2.89763220347562	3.13357285099823	2.18125335944731
GmISU01.12G102400.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.12G102700.v2.1	6.93215641577298	6.72867626771158	7.34105519796557	5.9821845536487	6.75053699251644	6.64493877962948	5.62282661645314	5.86811712290043	6.16630587808242
GmISU01.12G104300.v2.1	2.32924607730979	2.25688429486715	2.0784048195632	3.5153536068858	1.48778251912831	1.61701352510528	2.15851924980558	0.562771745184489	0.562771745184489
GmISU01.12G104500.v2.1	4.12470485848473	3.98074176921072	3.28036110496849	2.89756862739078	4.66514194546532	3.82776031811363	3.38397835004588	4.35433794042109	3.18951285267276
GmISU01.12G104900.v2.1	2.32924607730979	3.87646909737378	4.71115144516025	3.74698833912404	3.23908215540387	3.82776031811363	3.74705890941538	4.86854471046386	3.18951285267276
GmISU01.12G106101.v2.1	1.70100136620478	2.55591605799835	3.0605390878773	3.5153536068858	1.48778251912831	1.61701352510528	1.57086804721782	2.5500327614921	3.41308135098423
GmISU01.12G106200.v2.1	3.3712675132226	1.366213121777	0.562771745184489	3.9465265006986	1.48778251912831	2.21961270304365	3.38397835004588	3.13357285099823	2.92483032674013
GmISU01.12G106400.v2.1	5.27554677598027	4.80203401544972	5.10570529792172	5.88829224811354	5.77019364740179	6.0243350512866	6.66614585061999	5.97242394629496	5.78132232601233
GmISU01.12G110000.v2.1	4.12470485848473	4.07798332653879	3.0605390878773	3.5153536068858	4.12157582663413	3.23703637648904	3.57691059520499	3.71758629786	2.18125335944731
GmISU01.12G110600.v2.1	3.3712675132226	2.80348184177439	4.63346699270404	0.562771745184491	3.42886647238243	3.23703637648904	3.16120295014934	1.55429159996985	4.41660384043937
GmISU01.12G111800.v2.1	3.3712675132226	3.01472281386774	3.28036110496849	3.2392796804893	4.41880889899545	4.46929151222833	4.90004416860015	4.71663661926971	4.60968862545404
GmISU01.12G113100.v2.1	0.562771745184491	1.366213121777	2.0784048195632	0.562771745184491	3.02049527917325	2.64338834246888	2.15851924980558	1.55429159996985	1.58798380713049
GmISU01.12G113300.v2.1	2.76544728414175	1.366213121777	2.48453710804054	1.79436785569481	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.12G113900.v2.1	11.740649248595	12.1266819920143	11.9869543395427	11.769275054564	11.9020922452146	11.53496787179	11.5810231142255	11.8060998078087	12.0109538847647
GmISU01.12G121700.v2.1	2.32924607730979	2.80348184177439	0.562771745184489	1.79436785569481	0.562771745184491	1.61701352510528	2.15851924980558	1.55429159996985	2.60042651607653
GmISU01.12G123933.v2.1	0.562771745184491	1.8792178990583	1.51108951230996	3.2392796804893	2.44877368660308	2.21961270304365	2.89763220347562	2.87110757795101	1.58798380713049
GmISU01.12G124000.v2.1	3.09992616690293	4.68343090558763	3.63949683930795	3.5153536068858	3.23908215540387	4.46929151222833	4.48473887224272	2.87110757795101	4.06772071070557
GmISU01.12G124200.v2.1	2.32924607730979	1.366213121777	3.47107536988988	2.44894449249177	2.04685667612768	1.61701352510528	0.562771745184489	2.5500327614921	2.60042651607653
GmISU01.12G124800.v2.1	2.76544728414175	2.55591605799835	2.48453710804054	2.89756862739078	2.04685667612768	2.21961270304365	2.57489922328341	0.562771745184489	2.18125335944731
GmISU01.12G131700.v2.1	1.70100136620478	0.562771745184491	1.51108951230996	2.89756862739078	2.04685667612768	2.64338834246888	2.57489922328341	4.00674764971195	1.58798380713049
GmISU01.12G132500.v2.1	0.562771745184491	0.562771745184491	2.80109557156528	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.12G133100.v2.1	6.99370317605497	6.72867626771158	6.86816216362242	7.07584951390513	6.90233958429552	7.00787141235209	6.7079727742069	6.63347576695479	6.10352362505217
GmISU01.12G134600.v2.1	3.3712675132226	4.55419703373154	4.37164057405033	4.27804991517054	4.50567792908184	4.46929151222833	4.38512667610962	4.54683036184427	3.77721804312662
GmISU01.12G135300.v2.1	6.14301352706558	5.06182154918208	4.85499594637143	7.41580237403257	6.1929941521805	6.3677533667156	6.64476867479652	6.27400458325057	5.65566724311765
GmISU01.12G135400.v2.1	4.26444002933335	3.19894737174636	3.47107536988988	5.2970511963169	4.41880889899545	5.05670919234955	5.10178280640104	4.63423033983255	4.77995552865782
GmISU01.12G135900.v2.1	0.562771745184491	2.25688429486715	2.80109557156528	0.562771745184491	2.04685667612768	2.97053402960597	1.57086804721782	1.55429159996985	2.60042651607653
GmISU01.12G136200.v2.1	6.65578297283431	6.02956321652689	6.52520528338588	6.26969247401961	6.26946280334197	6.1263857070686	6.60103992189006	6.16082032185915	6.65641228764753
GmISU01.12G136400.v2.1	4.98357937177919	6.31534395842499	4.92187456132828	2.44894449249177	4.32637218525542	4.3618091346004	4.27812317186212	4.45379219917193	4.5163740411061
GmISU01.12G136500.v2.1	0.562771745184491	3.01472281386774	0.562771745184489	1.79436785569481	2.04685667612768	0.562771745184491	0.562771745184489	1.55429159996985	1.58798380713049
GmISU01.12G137100.v2.1	1.70100136620478	1.8792178990583	0.562771745184489	0.562771745184491	2.44877368660308	1.61701352510528	2.57489922328341	0.562771745184489	1.58798380713049
GmISU01.12G137300.v2.1	2.32924607730979	1.8792178990583	0.562771745184489	0.562771745184491	0.562771745184491	2.21961270304365	2.15851924980558	0.562771745184489	2.18125335944731
GmISU01.12G137800.v2.1	0.562771745184491	3.01472281386774	2.80109557156528	0.562771745184491	1.48778251912831	1.61701352510528	2.57489922328341	2.13641627239693	2.18125335944731
GmISU01.12G138000.v2.1	3.09992616690293	2.55591605799835	1.51108951230996	2.89756862739078	4.12157582663413	2.64338834246888	3.89924062819051	3.54789861841894	4.30941798092936
GmISU01.12G139150.v2.1	1.70100136620478	2.55591605799835	2.0784048195632	0.562771745184491	3.23908215540387	0.562771745184491	1.57086804721782	2.13641627239693	2.18125335944731
GmISU01.12G140100.v2.1	3.09992616690293	2.25688429486715	2.48453710804054	2.89756862739078	3.42886647238243	2.64338834246888	2.57489922328341	1.55429159996985	1.58798380713049
GmISU01.12G140200.v2.1	1.70100136620478	0.562771745184491	3.0605390878773	0.562771745184491	0.562771745184491	1.61701352510528	0.562771745184489	1.55429159996985	0.562771745184489
GmISU01.12G140400.v2.1	3.59956431514037	5.39943279418097	4.92187456132828	2.89756862739078	3.42886647238243	4.46929151222833	2.15851924980558	4.00674764971195	3.77721804312662
GmISU01.12G140500.v2.1	1.70100136620478	1.8792178990583	2.0784048195632	0.562771745184491	2.04685667612768	2.97053402960597	2.57489922328341	3.35555861141131	2.18125335944731
GmISU01.12G142200.v2.1	3.09992616690293	3.76406872895644	3.47107536988988	3.9465265006986	4.12157582663413	4.46929151222833	4.48473887224272	4.13214903598646	3.92976904938162
GmISU01.12G142300.v2.1	0.562771745184491	1.366213121777	0.562771745184489	0.562771745184491	0.562771745184491	1.61701352510528	2.89763220347562	1.55429159996985	0.562771745184489
GmISU01.12G142400.v2.1	3.59956431514037	5.01347227582016	6.04472299962677	4.54744592859753	5.05902712928277	4.98607453445301	4.57791523056423	5.07006703926889	4.5163740411061
GmISU01.12G142500.v2.1	3.3712675132226	1.366213121777	3.79029597792084	2.89756862739078	3.42886647238243	2.97053402960597	3.16120295014934	2.5500327614921	3.92976904938162
GmISU01.12G142800.v2.1	0.562771745184491	1.8792178990583	1.51108951230996	0.562771745184491	2.44877368660308	2.21961270304365	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.12G143300.v2.1	2.76544728414175	2.80348184177439	2.0784048195632	1.79436785569481	2.44877368660308	2.21961270304365	1.57086804721782	2.13641627239693	2.92483032674013
GmISU01.12G144200.v2.1	4.12470485848473	2.80348184177439	4.27262229981969	3.74698833912404	5.11536157288904	2.64338834246888	3.38397835004588	3.54789861841894	3.92976904938162
GmISU01.12G144300.v2.1	1.70100136620478	2.80348184177439	3.92681369985491	3.74698833912404	4.41880889899545	4.46929151222833	4.38512667610962	4.24751667094981	4.41660384043937
GmISU01.12G144850.v2.1	2.32924607730979	1.366213121777	3.92681369985491	0.562771745184491	0.562771745184491	1.61701352510528	1.57086804721782	0.562771745184489	0.562771745184489
GmISU01.12G147700.v2.1	6.88961638885329	5.64135630501972	5.36801357387916	6.07033783738255	7.11068325329065	7.04309141343629	6.7079727742069	7.37880141749242	7.36719530611478
GmISU01.12G148700.v2.1	2.76544728414175	3.87646909737378	3.92681369985491	3.9465265006986	4.22760491714557	2.97053402960597	3.57691059520499	3.71758629786	3.41308135098423
GmISU01.12G148800.v2.1	3.09992616690293	3.50900355495279	2.80109557156528	2.44894449249177	4.12157582663413	3.65639711205318	4.82600130671175	2.87110757795101	4.5163740411061
GmISU01.12G149300.v2.1	5.34015808117011	5.57627373220675	5.98342122860517	5.36833913470849	6.05578566817115	4.83349884203926	5.22213291787747	4.86854471046386	6.10352362505217
GmISU01.12G149600.v2.1	5.81956855298099	6.33515013296837	4.98578976954061	6.63026108376163	6.43354822653978	5.87596516937004	6.1635470997419	6.35342175891506	5.51801466427941
GmISU01.12G150100.v2.1	2.32924607730979	2.25688429486715	3.28036110496849	0.562771745184491	1.48778251912831	2.64338834246888	3.16120295014934	0.562771745184489	0.562771745184489
GmISU01.12G150600.v2.1	4.61713384103015	3.76406872895644	4.27262229981969	4.41902688371487	5.11536157288904	5.12404637928943	5.33321182813148	4.54683036184427	4.5163740411061
GmISU01.12G150700.v2.1	7.26730134516158	7.6170872647094	6.24083103616264	7.36441994741785	7.45430628926388	7.06038414500791	7.03816830354983	7.53458072731027	7.2987862389231
GmISU01.12G150900.v2.1	0.562771745184491	1.366213121777	2.48453710804054	0.562771745184491	0.562771745184491	1.61701352510528	1.57086804721782	3.35555861141131	0.562771745184489
GmISU01.12G151600.v2.1	3.09992616690293	3.19894737174636	3.0605390878773	2.89756862739078	1.48778251912831	1.61701352510528	3.38397835004588	3.13357285099823	2.18125335944731
GmISU01.12G151800.v2.1	4.26444002933335	3.87646909737378	3.28036110496849	5.05925090876788	4.58761205186463	4.91180275024764	5.66590965450404	4.45379219917193	4.9322320851848
GmISU01.12G151900.v2.1	1.70100136620478	0.562771745184491	4.63346699270404	0.562771745184491	1.48778251912831	1.61701352510528	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.12G152900.v2.1	12.3935871875696	11.7367976379803	12.1622877964029	12.6479502163199	12.3708945056261	12.2779736039278	12.3970974249646	12.3806320361629	12.6489247419836
GmISU01.12G154000.v2.1	0.562771745184491	1.366213121777	3.47107536988988	3.2392796804893	3.5965625090272	2.21961270304365	1.57086804721782	2.5500327614921	0.562771745184489
GmISU01.12G154100.v2.1	4.12470485848473	4.33565056505008	3.92681369985491	2.44894449249177	4.50567792908184	4.98607453445301	4.48473887224272	5.24685900135865	5.0699593129078
GmISU01.12G155600.v2.1	4.90032017512171	4.33565056505008	5.21641393104013	3.5153536068858	4.12157582663413	3.65639711205318	3.16120295014934	3.35555861141131	3.18951285267276
GmISU01.12G156000.v2.1	7.90216222021269	8.51076254180392	8.63279039988835	6.54051546231499	7.85255851495265	7.59918507638736	7.72855320166607	7.03780452092558	7.81210088350946
GmISU01.12G157800.v2.1	0.562771745184491	2.25688429486715	0.562771745184489	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	1.55429159996985	1.58798380713049
GmISU01.12G158000.v2.1	2.76544728414175	2.55591605799835	2.80109557156528	4.97039619146322	2.76277182832218	4.46929151222833	4.82600130671175	4.86854471046386	4.30941798092936
GmISU01.12G158100.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	1.79436785569481	2.04685667612768	1.61701352510528	0.562771745184489	1.55429159996985	1.58798380713049
GmISU01.12G159000.v2.1	3.79662187458695	2.25688429486715	4.78486571304847	3.2392796804893	3.23908215540387	4.3618091346004	2.15851924980558	4.13214903598646	4.77995552865782
GmISU01.12G160100.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	1.79436785569481	1.48778251912831	0.562771745184491	1.57086804721782	2.5500327614921	0.562771745184489
GmISU01.12G160800.v2.1	2.32924607730979	1.366213121777	0.562771745184489	3.9465265006986	1.48778251912831	3.23703637648904	1.57086804721782	2.5500327614921	2.18125335944731
GmISU01.12G161700.v2.1	6.31361218544253	6.10071432131827	5.66988912775051	6.37729458884788	6.38853962153956	5.57275346977052	5.66590965450404	5.63372733510151	5.69877980181076
GmISU01.12G162000.v2.1	7.73201325906266	6.48451134645802	7.32878477427879	8.02445284817606	7.56968881691879	8.23098866714674	8.40539691496698	7.67516654766215	7.53121993501655
GmISU01.12G163000.v2.1	0.562771745184491	2.25688429486715	2.0784048195632	0.562771745184491	0.562771745184491	3.23703637648904	1.57086804721782	2.5500327614921	2.92483032674013
GmISU01.12G164000.v2.1	6.10633214706649	6.00504443225688	5.919398636538	6.60096183481835	6.24442091580321	5.62016985217153	5.82642405540904	5.97242394629496	6.16630587808242
GmISU01.12G164300.v2.1	1.70100136620478	4.16908238235633	0.562771745184489	3.74698833912404	3.02049527917325	0.562771745184491	1.57086804721782	0.562771745184489	1.58798380713049
GmISU01.12G164400.v2.1	2.32924607730979	1.366213121777	2.48453710804054	0.562771745184491	1.48778251912831	1.61701352510528	0.562771745184489	0.562771745184489	1.58798380713049
GmISU01.12G164600.v2.1	3.3712675132226	0.562771745184491	1.51108951230996	2.89756862739078	1.48778251912831	2.97053402960597	1.57086804721782	3.35555861141131	0.562771745184489
GmISU01.12G164900.v2.1	2.32924607730979	3.01472281386774	2.0784048195632	0.562771745184491	2.04685667612768	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.12G165100.v2.1	2.32924607730979	2.25688429486715	0.562771745184489	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	2.60042651607653
GmISU01.12G165400.v2.1	4.71783324348032	3.76406872895644	4.05152256555418	3.74698833912404	3.5965625090272	2.97053402960597	3.16120295014934	3.86939950559177	4.77995552865782
GmISU01.12G165500.v2.1	3.3712675132226	3.50900355495279	4.85499594637143	0.562771745184491	3.5965625090272	2.97053402960597	4.1625429305583	3.35555861141131	3.18951285267276
GmISU01.12G166100.v2.1	3.09992616690293	2.55591605799835	0.562771745184489	1.79436785569481	0.562771745184491	2.64338834246888	1.57086804721782	2.5500327614921	2.18125335944731
GmISU01.12G166200.v2.1	3.09992616690293	3.36228893129902	4.5513602278674	2.44894449249177	3.42886647238243	4.56931855603111	4.48473887224272	4.35433794042109	4.9322320851848
GmISU01.12G167000.v2.1	3.79662187458695	3.87646909737378	2.0784048195632	3.74698833912404	3.7467799478079	2.64338834246888	2.89763220347562	3.13357285099823	3.92976904938162
GmISU01.12G169100.v2.1	3.59956431514037	2.25688429486715	2.80109557156528	0.562771745184491	3.02049527917325	1.61701352510528	1.57086804721782	0.562771745184489	0.562771745184489
GmISU01.12G169300.v2.1	0.562771745184491	1.8792178990583	1.51108951230996	1.79436785569481	2.44877368660308	2.97053402960597	1.57086804721782	2.5500327614921	1.58798380713049
GmISU01.12G169900.v2.1	7.67052506852633	7.90903070972284	7.67738820338923	7.82349474779741	7.57973459048842	7.40979666394624	7.48567594462055	7.74555005592955	7.94337448852236
GmISU01.12G170700.v2.1	4.98357937177919	4.68343090558763	5.63044259217772	4.54744592859753	5.05902712928277	4.56931855603111	4.1625429305583	4.35433794042109	4.30941798092936
GmISU01.12G170800.v2.1	6.06869373514435	5.32214463512302	6.07442397755028	5.56322829318612	5.66088139815568	5.05670919234955	5.57841728602006	5.63372733510151	4.85810197505835
GmISU01.12G171500.v2.1	3.79662187458695	5.06182154918208	5.41520213670058	4.66536246815407	4.93929588524333	5.24996741284921	5.70774332816135	5.24685900135865	5.93346202800073
GmISU01.12G171600.v2.1	2.76544728414175	1.366213121777	2.48453710804054	0.562771745184491	1.48778251912831	1.61701352510528	2.15851924980558	0.562771745184489	1.58798380713049
GmISU01.13G000500.v2.1	1.70100136620478	1.8792178990583	2.0784048195632	1.79436785569481	2.04685667612768	3.46190080468142	2.57489922328341	2.13641627239693	1.58798380713049
GmISU01.13G000600.v2.1	0.562771745184491	0.562771745184491	1.51108951230996	2.44894449249177	0.562771745184491	2.64338834246888	0.562771745184489	3.13357285099823	2.18125335944731
GmISU01.13G001700.v2.1	7.81391845269462	6.82986638659336	6.58832932232953	8.76696179307339	7.72258608478283	7.80811256607983	8.29308821868812	8.0694162619036	8.06369314204445
GmISU01.13G002000.v2.1	1.70100136620478	2.55591605799835	0.562771745184489	0.562771745184491	0.562771745184491	2.21961270304365	1.57086804721782	3.35555861141131	2.18125335944731
GmISU01.13G003800.v2.1	3.3712675132226	3.98074176921072	3.28036110496849	3.2392796804893	3.7467799478079	2.97053402960597	2.15851924980558	3.54789861841894	1.58798380713049
GmISU01.13G007100.v2.1	3.09992616690293	1.8792178990583	4.16630386463631	0.562771745184491	3.42886647238243	3.82776031811363	2.15851924980558	3.54789861841894	3.41308135098423
GmISU01.13G008970.v2.1	1.70100136620478	0.562771745184491	2.0784048195632	2.44894449249177	0.562771745184491	0.562771745184491	1.57086804721782	0.562771745184489	2.60042651607653
GmISU01.13G011000.v2.1	1.70100136620478	0.562771745184491	0.562771745184489	0.562771745184491	0.562771745184491	0.562771745184491	2.15851924980558	1.55429159996985	2.92483032674013
GmISU01.13G013200.v2.1	2.76544728414175	0.562771745184491	2.0784048195632	1.79436785569481	2.44877368660308	2.21961270304365	2.89763220347562	1.55429159996985	2.92483032674013
GmISU01.13G015000.v2.1	2.76544728414175	2.55591605799835	2.0784048195632	2.44894449249177	3.5965625090272	2.97053402960597	3.38397835004588	3.54789861841894	4.30941798092936
GmISU01.13G016100.v2.1	3.3712675132226	0.562771745184491	2.0784048195632	2.89756862739078	2.44877368660308	1.61701352510528	2.89763220347562	2.5500327614921	1.58798380713049
GmISU01.13G016700.v2.1	3.79662187458695	1.8792178990583	1.51108951230996	5.62274969977633	4.87548533047295	4.3618091346004	5.66590965450404	4.63423033983255	5.46904852163275
GmISU01.13G016800.v2.1	1.70100136620478	0.562771745184491	0.562771745184489	1.79436785569481	2.44877368660308	2.97053402960597	0.562771745184489	3.13357285099823	0.562771745184489
GmISU01.13G018800.v2.1	0.562771745184491	1.366213121777	2.0784048195632	2.89756862739078	0.562771745184491	2.21961270304365	1.57086804721782	3.13357285099823	1.58798380713049
GmISU01.13G021700.v2.1	5.13693641746806	4.55419703373154	3.0605390878773	5.93600209395267	4.58761205186463	4.11935631323593	3.89924062819051	4.45379219917193	2.60042651607653
GmISU01.13G023200.v2.1	2.76544728414175	3.01472281386774	3.92681369985491	2.44894449249177	2.44877368660308	2.21961270304365	2.57489922328341	1.55429159996985	2.92483032674013
GmISU01.13G023300.v2.1	0.562771745184491	3.01472281386774	1.51108951230996	2.89756862739078	2.04685667612768	4.2456699325774	3.57691059520499	3.54789861841894	3.41308135098423
GmISU01.13G023500.v2.1	7.14604250919435	6.50213941338289	6.99781959830077	7.52902353322511	7.28043469195439	6.91586544830852	7.27920447869597	7.08510410348486	6.67811847590077
GmISU01.13G024700.v2.1	0.562771745184491	1.8792178990583	0.562771745184489	0.562771745184491	1.48778251912831	2.21961270304365	2.15851924980558	2.5500327614921	2.60042651607653
GmISU01.13G025000.v2.1	2.32924607730979	2.80348184177439	2.48453710804054	1.79436785569481	1.48778251912831	3.46190080468142	2.15851924980558	3.35555861141131	3.60660785791751
GmISU01.13G025200.v2.1	2.76544728414175	2.55591605799835	0.562771745184489	3.9465265006986	3.23908215540387	3.82776031811363	3.38397835004588	3.86939950559177	2.92483032674013
GmISU01.13G025700.v2.1	1.70100136620478	0.562771745184491	0.562771745184489	0.562771745184491	0.562771745184491	2.21961270304365	2.57489922328341	0.562771745184489	2.60042651607653
GmISU01.13G026000.v2.1	0.562771745184491	1.8792178990583	2.80109557156528	2.44894449249177	3.23908215540387	0.562771745184491	2.15851924980558	3.13357285099823	2.92483032674013
GmISU01.13G026200.v2.1	2.32924607730979	2.55591605799835	2.0784048195632	1.79436785569481	2.76277182832218	4.11935631323593	0.562771745184489	2.13641627239693	4.1936249344616
GmISU01.13G026400.v2.1	5.94950185631143	5.79227139473035	5.46089598771353	6.30645880606859	5.90414309693305	5.87596516937004	5.53259740379643	5.50050948978067	5.51801466427941
GmISU01.13G027000.v2.1	5.13693641746806	7.2713871852866	6.79868462745809	2.89756862739078	4.808721291444	5.47297271626924	5.03762071929057	4.63423033983255	5.0027385956739
GmISU01.13G027500.v2.1	1.70100136620478	0.562771745184491	1.51108951230996	0.562771745184491	0.562771745184491	0.562771745184491	2.89763220347562	1.55429159996985	0.562771745184489
GmISU01.13G027700.v2.1	2.32924607730979	2.80348184177439	2.0784048195632	2.44894449249177	2.76277182832218	2.97053402960597	3.74705890941538	3.13357285099823	2.18125335944731
GmISU01.13G027750.v2.1	0.562771745184491	1.8792178990583	4.16630386463631	0.562771745184491	2.76277182832218	2.97053402960597	2.15851924980558	2.5500327614921	3.18951285267276
GmISU01.13G028500.v2.1	2.32924607730979	2.55591605799835	3.47107536988988	2.44894449249177	2.04685667612768	0.562771745184491	1.57086804721782	2.13641627239693	2.18125335944731
GmISU01.13G029200.v2.1	1.70100136620478	1.8792178990583	3.0605390878773	0.562771745184491	1.48778251912831	2.97053402960597	1.57086804721782	3.35555861141131	2.60042651607653
GmISU01.13G029300.v2.1	3.3712675132226	0.562771745184491	1.51108951230996	1.79436785569481	1.48778251912831	1.61701352510528	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.13G030000.v2.1	2.76544728414175	3.87646909737378	2.48453710804054	3.2392796804893	2.44877368660308	3.23703637648904	3.16120295014934	3.35555861141131	2.18125335944731
GmISU01.13G030200.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.13G030700.v2.1	0.562771745184491	0.562771745184491	2.0784048195632	3.2392796804893	0.562771745184491	2.21961270304365	1.57086804721782	1.55429159996985	2.18125335944731
GmISU01.13G031500.v2.1	4.26444002933335	4.07798332653879	4.37164057405033	3.2392796804893	4.41880889899545	3.82776031811363	3.16120295014934	2.13641627239693	3.77721804312662
GmISU01.13G031700.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.13G031901.v2.1	7.16400177232075	7.17576855657355	5.31922919428145	6.60096183481835	7.08269950367928	7.35479291216749	7.11790530746306	7.13090204411893	6.36674013824914
GmISU01.13G032000.v2.1	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184491	0.562771745184491	2.64338834246888	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.13G032200.v2.1	6.06869373514435	5.10860288988745	5.54815851351503	5.73489628052658	6.21893666869562	6.09316448322101	6.03798579855568	6.75544589199339	6.16630587808242
GmISU01.13G033000.v2.1	0.562771745184491	2.25688429486715	0.562771745184489	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.13G033700.v2.1	0.562771745184491	1.366213121777	1.51108951230996	0.562771745184491	2.44877368660308	2.64338834246888	0.562771745184489	0.562771745184489	2.18125335944731
GmISU01.13G034000.v2.1	2.76544728414175	1.366213121777	0.562771745184489	0.562771745184491	2.76277182832218	3.65639711205318	1.57086804721782	2.13641627239693	2.18125335944731
GmISU01.13G035000.v2.1	2.32924607730979	0.562771745184491	0.562771745184489	1.79436785569481	2.04685667612768	1.61701352510528	0.562771745184489	2.5500327614921	0.562771745184489
GmISU01.13G035200.v2.1	7.91282263743001	6.16852069275652	6.29229175190631	9.18736179563308	8.05334978393749	7.93540925820672	8.47366946051679	8.01346353346256	8.1438786703985
GmISU01.13G035800.v2.1	0.562771745184491	0.562771745184491	2.80109557156528	1.79436785569481	0.562771745184491	0.562771745184491	1.57086804721782	0.562771745184489	0.562771745184489
GmISU01.13G035900.v2.1	2.76544728414175	1.8792178990583	2.0784048195632	2.44894449249177	1.48778251912831	2.21961270304365	0.562771745184489	2.5500327614921	0.562771745184489
