GeneName	NMU_14204	NMU_16331	NMU_20728	NMU_20732	Williams-82-ISU-01-01	Williams-82-ISU-01-02	Williams-82-ISU-01-03	Williams-82-ISU-01-04	Williams-82-ISU-01-05
GmISU01.07G172700	0	0	0	0	0	0	0	0	0
GmISU01.07G172900	0	0	0	0	0	0	0	0	0
GmISU01.07G173000	0	0	0	0	0	0	0	0	0
GmISU01.07G173100	0	0	0	0	0	0	0	0	0
GmISU01.07G173200	0	0	0	0	0	0	0	0	0
GmISU01.07G173300	6	12	16	17	5	7	16	2	3
GmISU01.07G173400	0	0	0	0	0	0	0	0	0
GmISU01.07G173500	0	0	0	0	0	0	0	0	0
GmISU01.07G173600	0	0	0	0	0	1	1	0	0
GmISU01.07G173700	0	0	0	0	0	0	0	0	0
GmISU01.07G173800	11	16	16	15	16	17	15	25	26
GmISU01.07G173900	0	0	0	0	0	0	0	0	0
GmISU01.07G174000	0	0	0	0	0	0	1	0	0
GmISU01.07G174100	0	0	0	0	0	0	0	0	0
GmISU01.07G174200	0	0	0	0	0	0	0	0	0
GmISU01.07G174300	1	0	1	0	0	0	2	2	4
GmISU01.07G174400	0	0	0	0	0	0	0	0	0
GmISU01.07G174500	1	4	3	2	3	4	3	0	2
GmISU01.07G174600	1	0	0	0	0	1	0	0	0
GmISU01.07G174700	4	7	4	2	5	3	6	7	7
GmISU01.07G174800	0	2	0	0	0	0	2	1	1
GmISU01.07G174900	0	0	0	0	0	0	0	0	0
GmISU01.07G175000	143	140	194	152	95	86	77	88	110
GmISU01.07G175100	0	0	0	0	0	0	0	0	0
GmISU01.07G175200	0	0	0	0	0	0	0	0	0
GmISU01.07G175300	0	0	0	0	0	0	0	1	0
GmISU01.07G175400	0	0	0	0	0	0	0	0	0
GmISU01.07G175500	15	16	16	8	8	5	6	8	21
GmISU01.07G175600	0	0	0	0	0	0	0	0	1
GmISU01.07G175700	0	0	0	0	0	0	0	0	0
GmISU01.07G175800	0	0	0	0	0	0	0	0	0
GmISU01.07G175900	0	0	0	0	0	0	0	0	0
GmISU01.07G176000	2	2	6	4	4	2	5	9	7
GmISU01.07G176100	0	0	0	0	0	0	0	0	0
GmISU01.07G176150	0	0	0	0	0	0	1	0	0
GmISU01.07G176200	0	1	0	0	0	0	0	0	0
GmISU01.07G176300	1	1	4	1	5	2	3	0	0
GmISU01.07G176400	0	0	0	0	0	0	0	0	0
GmISU01.07G176500	5413	2658	3909	4248	4904	3198	8218	1822	3660
GmISU01.07G176600	0	0	0	0	0	0	0	0	0
GmISU01.07G176700	0	0	0	0	0	0	0	0	0
GmISU01.07G176800	0	0	0	0	0	0	0	0	0
GmISU01.07G176900	0	0	0	0	0	0	0	0	0
GmISU01.07G177000	0	0	0	0	0	0	0	0	0
GmISU01.07G177100	0	0	0	0	0	0	0	0	0
GmISU01.07G177200	0	0	0	0	0	0	0	0	0
GmISU01.07G177300	0	0	0	0	0	0	0	0	0
GmISU01.07G177400	0	0	0	0	0	0	0	0	0
GmISU01.07G177500	0	0	0	0	0	0	0	0	0
GmISU01.07G177600	0	0	0	0	0	0	0	0	0
GmISU01.07G177700	0	0	0	0	0	0	0	0	0
GmISU01.07G177800	0	3	0	2	4	1	1	3	5
GmISU01.07G177900	0	0	0	0	0	0	0	0	0
GmISU01.07G178000	0	0	0	0	0	0	0	0	0
GmISU01.07G178050	0	0	0	0	0	0	0	0	0
GmISU01.07G178100	0	0	0	0	0	0	0	0	0
GmISU01.07G178200	0	0	0	0	0	0	0	0	0
GmISU01.07G178300	0	1	0	0	0	2	0	1	0
GmISU01.07G178400	0	0	0	0	0	0	0	0	0
GmISU01.07G178500	0	0	0	0	0	0	0	0	0
GmISU01.07G178600	0	0	0	0	0	0	0	0	0
GmISU01.07G178700	0	0	0	0	0	0	0	0	0
GmISU01.07G178800	0	0	0	0	0	0	0	0	0
GmISU01.07G178900	0	0	0	0	0	0	0	0	0
GmISU01.07G179000	0	0	0	0	0	0	0	0	0
GmISU01.07G179100	0	0	0	0	0	0	0	0	0
GmISU01.07G179200	0	0	0	0	0	0	0	0	0
GmISU01.07G179300	0	0	0	0	0	0	0	0	0
GmISU01.07G179400	0	0	0	0	0	0	0	0	0
GmISU01.07G179500	0	0	0	0	0	0	0	0	0
GmISU01.07G179600	1	0	0	0	0	0	0	0	2
GmISU01.07G179700	0	0	0	0	0	0	0	0	0
GmISU01.07G179800	0	0	0	0	0	0	0	0	0
GmISU01.07G179900	0	0	0	0	0	0	0	0	0
GmISU01.07G180000	0	0	0	0	1	0	0	0	0
GmISU01.07G180100	0	0	0	0	0	0	0	0	0
GmISU01.07G180200	0	0	0	0	0	0	0	0	0
GmISU01.07G180300	0	0	2	5	1	1	0	0	3
GmISU01.07G180400	0	0	0	0	0	0	0	0	0
GmISU01.07G180500	0	1	1	0	1	0	2	1	1
GmISU01.07G180600	0	0	0	0	0	0	0	0	0
GmISU01.07G180700	0	0	0	0	0	0	0	0	0
GmISU01.07G180800	0	3	3	4	7	6	7	2	4
GmISU01.07G180900	0	0	0	0	0	0	0	0	0
GmISU01.07G181000	0	0	0	0	0	0	0	1	0
GmISU01.07G181100	0	0	0	0	0	0	1	0	0
GmISU01.07G181200	0	0	1	1	0	0	0	0	1
GmISU01.07G181300	0	0	0	0	1	0	1	0	0
GmISU01.07G181400	0	0	0	0	0	0	0	0	0
GmISU01.07G181500	0	0	0	0	0	0	0	0	0
GmISU01.07G181600	0	0	0	0	0	0	0	0	0
GmISU01.07G181700	0	0	0	0	0	0	0	0	0
GmISU01.07G181800	0	0	0	0	0	0	0	0	0
GmISU01.07G181900	0	0	0	0	0	0	0	0	0
GmISU01.07G182000	0	0	0	0	0	0	0	0	0
GmISU01.07G182050	0	0	0	0	0	0	0	0	0
GmISU01.07G182100	0	0	0	0	0	0	0	1	0
GmISU01.07G182300	0	0	0	0	0	0	0	0	0
GmISU01.07G182400	0	0	0	0	0	0	0	0	0
GmISU01.07G182500	0	0	0	0	0	0	0	0	0
GmISU01.07G182600	0	0	0	0	0	0	0	0	0
GmISU01.07G182700	0	0	0	0	0	0	0	0	0
GmISU01.07G182800	1	1	0	0	0	1	0	1	0
GmISU01.07G182900	0	0	0	0	0	0	0	0	0
GmISU01.07G183000	0	0	0	0	0	0	0	0	0
GmISU01.07G183100	0	0	0	0	0	0	0	0	0
GmISU01.07G183200	0	0	0	0	0	0	0	0	0
GmISU01.07G183300	0	1	1	0	0	1	0	0	0
GmISU01.07G183400	0	0	0	0	0	0	0	1	0
GmISU01.07G183500	0	0	0	0	0	0	1	0	0
GmISU01.07G183600	0	0	0	0	0	0	0	0	0
GmISU01.07G183700	0	0	0	0	0	0	0	0	0
GmISU01.07G183800	0	0	0	0	0	0	0	0	0
GmISU01.07G183900	0	0	0	0	0	0	0	0	0
GmISU01.07G184000	0	0	0	0	0	0	0	0	0
GmISU01.07G184100	0	0	0	0	0	0	0	0	0
GmISU01.07G184200	13	38	15	11	29	44	17	130	62
GmISU01.07G184300	0	0	0	0	0	0	0	0	0
GmISU01.07G184400	0	0	0	0	0	0	0	0	0
GmISU01.07G184500	0	0	0	0	0	0	0	0	0
GmISU01.07G184600	0	0	0	0	0	0	0	0	0
GmISU01.07G184700	21	32	20	22	24	38	29	35	32
GmISU01.07G184800	0	0	0	0	0	0	0	0	0
GmISU01.07G184900	0	0	0	0	0	0	2	0	0
GmISU01.07G185000	7	0	1	0	0	1	0	2	0
GmISU01.07G185100	3	5	11	5	2	8	12	8	7
GmISU01.07G185200	7	10	13	8	27	5	13	2	13
GmISU01.07G185300	0	0	0	0	0	0	0	0	0
GmISU01.07G185400	0	0	0	0	0	0	0	0	0
GmISU01.07G185500	0	0	0	0	0	0	0	0	0
GmISU01.07G185600	0	0	0	0	0	0	1	0	0
GmISU01.07G185700	1	0	0	0	0	0	0	0	1
GmISU01.07G185800	0	0	0	0	0	0	0	0	0
GmISU01.07G185900	0	0	0	0	0	0	0	0	0
GmISU01.07G186000	0	0	0	0	0	0	0	0	0
GmISU01.07G186100	0	0	0	0	0	0	0	0	0
GmISU01.07G186200	0	0	0	0	0	0	0	0	0
GmISU01.07G186300	0	0	0	0	0	0	0	0	0
GmISU01.07G186400	0	0	0	0	0	0	0	0	0
GmISU01.07G186500	3	3	1	2	3	3	1	3	0
GmISU01.07G186600	0	0	0	0	0	0	0	0	0
GmISU01.07G186700	0	0	0	0	0	0	0	0	0
GmISU01.07G186800	0	0	0	0	0	0	0	0	0
GmISU01.07G186900	0	0	0	0	0	0	0	0	0
GmISU01.07G187000	0	0	0	0	0	0	0	0	0
GmISU01.07G187100	0	0	0	0	1	0	0	0	0
GmISU01.07G187200	0	0	0	0	0	0	0	0	0
GmISU01.07G187300	2	0	1	2	1	1	1	2	0
GmISU01.07G187400	0	0	0	0	0	0	0	0	0
GmISU01.07G187500	0	0	0	0	0	0	0	0	0
GmISU01.07G187600	0	0	0	0	0	0	0	0	0
GmISU01.07G187700	0	0	0	0	0	0	0	0	0
GmISU01.07G187800	0	0	0	0	0	0	0	0	0
GmISU01.07G187900	0	0	0	0	0	0	0	0	0
GmISU01.07G188000	0	0	0	0	0	0	0	0	0
GmISU01.07G188100	115	89	144	12	146	155	64	90	94
GmISU01.07G188150	315	506	401	298	519	561	457	651	712
GmISU01.07G188200	0	0	0	0	0	0	0	0	0
GmISU01.07G188300	1	0	0	0	2	0	1	5	2
GmISU01.07G188400	0	0	0	0	0	0	0	0	0
GmISU01.07G188500	0	0	0	0	0	0	1	0	0
GmISU01.07G188600	0	0	0	0	0	0	0	0	0
GmISU01.07G188700	0	0	0	0	0	0	0	0	0
GmISU01.07G188800	0	0	0	0	0	0	0	0	0
GmISU01.07G188900	0	0	0	0	2	0	0	4	5
GmISU01.07G189000	0	0	0	0	0	0	0	0	0
GmISU01.07G189100	3	1	3	9	16	2	17	1	1
GmISU01.07G189200	0	0	0	0	0	0	0	0	1
GmISU01.07G189300	1	3	1	0	0	1	5	0	0
GmISU01.07G189400	0	0	0	0	0	0	0	1	0
GmISU01.07G189500	0	0	1	2	0	1	0	1	1
GmISU01.07G189600	0	0	0	0	0	0	0	0	0
GmISU01.07G189700	0	0	0	0	0	0	0	0	0
GmISU01.07G189800	0	0	0	0	0	0	0	0	0
GmISU01.07G189900	65	68	61	52	105	97	85	81	108
GmISU01.07G189950	0	0	0	0	0	0	0	0	0
GmISU01.07G190000	0	0	0	0	0	0	0	0	0
GmISU01.07G190100	0	0	0	0	0	0	0	0	0
GmISU01.07G190200	0	17	6	2	2	6	10	44	21
GmISU01.07G190300	22	8	18	20	27	19	22	28	18
GmISU01.07G190400	0	0	0	0	0	0	0	0	0
GmISU01.07G190500	47	39	46	23	51	43	43	72	47
GmISU01.07G190600	0	0	0	0	0	0	0	0	0
GmISU01.07G190700	0	0	0	0	0	0	0	0	0
GmISU01.07G190800	14	4	9	2	14	19	10	8	4
GmISU01.07G190900	0	0	0	0	0	0	0	0	0
GmISU01.07G191000	0	0	2	0	0	0	0	0	0
GmISU01.07G191100	0	0	0	0	0	0	0	0	0
GmISU01.07G191200	0	0	0	0	0	0	0	0	0
GmISU01.07G191300	0	0	0	0	0	0	0	0	0
GmISU01.07G191400	0	0	0	0	0	0	0	0	0
GmISU01.07G191500	0	0	0	1	0	0	3	0	0
GmISU01.07G191600	0	0	0	0	0	0	0	0	0
GmISU01.07G191650	0	0	0	0	0	0	0	0	0
GmISU01.07G191700	0	0	0	0	0	0	0	0	0
GmISU01.07G191800	0	0	0	0	0	0	0	0	0
GmISU01.07G191900	0	0	0	0	0	0	0	0	0
GmISU01.07G192000	0	0	0	0	0	0	0	0	0
GmISU01.07G192100	0	0	0	0	0	0	0	0	0
GmISU01.07G192200	5	8	16	6	8	18	14	10	18
GmISU01.07G192300	2	1	0	0	4	2	1	1	2
GmISU01.07G192400	3	1	0	4	13	12	13	12	6
GmISU01.07G192500	0	0	0	0	0	0	0	0	0
GmISU01.07G192600	0	0	0	0	0	0	0	0	0
GmISU01.07G192700	0	0	0	0	2	0	0	2	0
GmISU01.07G192800	0	0	0	0	0	0	0	0	0
GmISU01.07G192900	0	0	0	0	0	0	0	0	0
GmISU01.07G193000	0	0	0	0	0	0	0	0	0
GmISU01.07G193100	0	0	0	0	0	0	0	1	1
GmISU01.07G193200	0	0	0	0	0	0	0	0	0
GmISU01.07G193300	0	0	0	0	0	1	0	0	0
GmISU01.07G193400	0	1	0	1	1	1	1	5	1
GmISU01.07G193500	1	3	4	4	29	22	23	47	32
GmISU01.07G193600	0	0	0	0	0	0	0	0	0
GmISU01.07G193700	0	1	0	0	0	2	0	0	0
GmISU01.07G193800	1	0	0	0	0	1	0	0	0
GmISU01.07G193900	0	0	0	0	0	0	0	0	0
GmISU01.07G194000	0	0	0	1	0	0	0	0	0
GmISU01.07G194100	0	0	0	0	0	0	0	0	0
GmISU01.07G194200	3	0	0	0	0	0	0	1	0
GmISU01.07G194300	0	0	0	0	0	0	0	1	0
GmISU01.07G194400	0	0	0	0	0	0	0	0	0
GmISU01.07G194500	23	16	26	15	26	30	31	17	29
GmISU01.07G194600	0	0	0	0	0	0	0	0	0
GmISU01.07G194700	0	0	0	0	0	0	0	0	0
GmISU01.07G194800	0	0	0	0	0	0	0	0	0
GmISU01.07G194900	0	0	0	0	0	0	0	0	1
GmISU01.07G195000	0	0	0	0	0	0	0	0	0
GmISU01.07G195100	0	0	0	0	0	0	0	0	0
GmISU01.07G195200	0	0	0	0	0	0	0	0	0
GmISU01.07G195300	0	0	0	0	0	0	0	0	0
GmISU01.07G195400	0	0	0	0	0	0	0	0	0
GmISU01.07G195500	0	0	0	0	1	0	0	6	0
GmISU01.07G195550	0	0	0	1	0	2	1	4	1
GmISU01.07G195600	0	3	0	0	1	0	0	0	0
GmISU01.07G195700	0	0	0	0	0	0	0	0	0
GmISU01.07G195800	4	3	13	2	2	2	0	5	5
GmISU01.07G195900	0	0	0	0	0	0	0	1	0
GmISU01.07G196000	1	0	0	0	0	1	0	1	0
GmISU01.07G196100	3	2	6	2	2	0	1	6	5
GmISU01.07G196200	1	0	0	0	0	0	1	0	0
GmISU01.07G196300	0	0	0	0	0	0	0	0	0
GmISU01.07G196400	54	63	36	42	76	85	85	129	126
GmISU01.07G196500	3	2	6	5	6	4	4	9	10
GmISU01.07G196600	0	0	0	0	1	2	2	0	0
GmISU01.07G196700	0	0	0	0	0	0	0	0	0
GmISU01.07G196800	0	0	0	0	0	0	0	0	0
GmISU01.07G196900	0	0	0	0	0	0	0	0	0
GmISU01.07G197000	1	0	1	0	1	0	0	1	1
GmISU01.07G197100	1	0	0	0	0	0	0	1	0
GmISU01.07G197200	0	0	0	0	0	0	0	0	0
GmISU01.07G197300	63	51	93	54	61	43	52	47	86
GmISU01.07G197400	0	1	0	0	0	0	0	0	0
GmISU01.07G197500	26	50	52	39	49	28	43	52	59
GmISU01.07G197600	0	0	0	0	1	0	0	1	0
GmISU01.07G197700	0	0	0	0	0	0	0	0	0
GmISU01.07G197800	0	0	0	0	0	0	0	0	0
GmISU01.07G197900	105	204	121	62	92	210	101	46	237
GmISU01.07G198000	0	1	0	1	3	1	2	0	0
GmISU01.07G198100	36	41	42	28	44	40	59	51	72
GmISU01.07G198200	2	0	0	0	0	0	1	0	0
GmISU01.07G198300	0	0	0	0	0	0	1	0	0
GmISU01.07G198400	0	0	0	0	0	0	0	0	0
GmISU01.07G198500	70	37	108	66	88	63	97	40	39
GmISU01.07G198600	0	0	0	0	0	0	0	0	0
GmISU01.07G198700	0	0	0	0	0	0	2	0	0
GmISU01.07G198800	0	0	0	0	0	0	0	0	0
GmISU01.07G198900	0	0	0	0	0	0	0	0	0
GmISU01.07G199000	16	14	9	17	7	3	19	21	10
GmISU01.07G199100	0	0	0	0	0	0	0	0	0
GmISU01.07G199200	0	0	0	0	0	0	0	0	0
GmISU01.07G199300	0	0	0	0	0	1	0	0	0
GmISU01.07G199400	0	0	0	0	0	0	0	0	0
GmISU01.07G199500	4	5	7	3	2	3	6	2	8
GmISU01.07G199600	0	0	0	0	0	0	0	0	0
GmISU01.07G199700	0	0	0	0	0	0	0	0	0
GmISU01.07G199800	0	1	0	0	2	1	2	0	1
GmISU01.07G199900	0	0	0	0	0	0	1	0	1
GmISU01.07G200000	2	1	5	1	1	4	2	3	0
GmISU01.07G200100	1	1	3	0	3	0	0	2	1
GmISU01.07G200200	0	0	0	0	2	0	2	0	0
GmISU01.07G200300	0	0	0	0	0	0	0	0	1
GmISU01.07G200400	0	0	0	0	0	0	0	0	0
GmISU01.07G200500	52	52	43	61	90	58	99	79	112
GmISU01.07G200600	24	12	13	10	50	29	27	45	29
GmISU01.07G200700	0	0	0	0	2	0	0	1	0
GmISU01.07G200800	0	0	0	0	0	0	0	0	0
GmISU01.07G200900	0	0	0	0	0	0	0	0	0
GmISU01.07G201000	0	0	0	0	0	0	0	0	0
GmISU01.07G201100	0	0	0	0	0	1	0	0	0
GmISU01.07G201200	0	0	0	0	0	0	0	0	0
GmISU01.07G201300	0	0	0	0	0	0	0	0	0
GmISU01.07G201400	0	0	0	0	1	0	0	0	0
GmISU01.07G201500	0	0	0	0	0	0	0	1	0
GmISU01.07G201600	0	0	0	0	0	0	0	0	0
GmISU01.07G201700	4	6	5	4	5	10	12	19	15
GmISU01.07G201800	0	0	0	0	0	0	0	1	0
GmISU01.07G201900	0	0	0	0	0	0	0	0	0
GmISU01.07G202000	0	0	0	0	2	0	0	0	0
GmISU01.07G202100	0	0	1	5	4	6	5	7	6
GmISU01.07G202200	0	0	0	0	0	0	0	0	0
GmISU01.07G202250	0	0	0	0	0	0	0	0	0
GmISU01.07G202300	5	4	7	5	3	3	4	4	6
GmISU01.07G202400	2	10	2	3	5	6	6	9	8
GmISU01.07G202500	0	0	0	0	1	0	3	1	0
GmISU01.07G202600	0	0	0	0	0	0	0	0	0
GmISU01.07G202700	1	1	2	1	1	1	1	1	0
GmISU01.07G202800	3	3	2	1	4	4	4	5	9
GmISU01.07G202900	0	0	0	0	0	0	0	0	0
GmISU01.07G203000	0	0	0	0	0	0	0	0	0
GmISU01.07G203100	0	0	0	0	0	0	0	0	0
GmISU01.07G203200	0	0	0	0	0	0	0	0	0
GmISU01.07G203300	0	0	0	0	0	0	0	0	0
GmISU01.07G203400	0	0	0	0	0	0	0	0	0
GmISU01.07G203500	0	0	0	0	0	0	0	0	0
GmISU01.07G203600	0	0	0	0	0	0	0	0	0
GmISU01.07G203700	0	0	0	0	0	0	0	0	0
GmISU01.07G203800	0	0	0	0	0	0	0	0	0
GmISU01.07G203900	0	0	0	0	0	0	0	0	0
GmISU01.07G204000	0	0	0	0	0	0	0	0	0
GmISU01.07G204100	0	0	0	0	0	0	0	0	0
GmISU01.07G204200	0	0	0	0	0	0	0	0	0
GmISU01.07G204300	0	0	0	0	0	0	0	0	0
GmISU01.07G204400	0	0	0	0	0	0	0	0	0
GmISU01.07G204500	0	0	0	0	0	0	0	0	0
GmISU01.07G204600	0	0	0	0	0	0	0	0	0
GmISU01.07G204700	0	0	0	0	0	0	0	0	0
GmISU01.07G204800	0	0	0	0	0	0	0	0	0
GmISU01.07G204900	0	0	0	0	0	0	0	0	0
GmISU01.07G205000	0	0	0	0	0	0	0	0	0
GmISU01.07G205100	0	0	0	0	0	0	0	0	0
GmISU01.07G205200	0	0	0	0	0	0	0	0	0
GmISU01.07G205300	0	0	0	0	0	0	0	0	0
GmISU01.07G205400	0	0	0	0	0	0	0	0	0
GmISU01.07G205500	0	0	0	0	0	0	0	0	0
GmISU01.07G205600	0	0	0	0	0	0	0	0	0
GmISU01.07G205700	0	0	0	0	0	0	0	0	0
GmISU01.07G205800	0	0	0	0	0	0	0	0	0
GmISU01.07G205900	0	0	0	0	0	0	0	0	0
GmISU01.07G206000	0	0	0	0	0	0	0	0	0
GmISU01.07G206100	0	0	0	0	0	0	0	0	0
GmISU01.07G206200	0	0	0	0	0	0	0	0	0
GmISU01.07G206300	0	0	0	0	0	0	0	0	0
GmISU01.07G206400	0	0	0	0	0	0	0	0	0
GmISU01.07G206500	0	0	0	0	0	0	0	0	0
GmISU01.07G206600	0	0	0	0	0	0	0	0	0
GmISU01.07G206700	0	0	0	0	0	0	0	0	0
GmISU01.07G206800	0	0	0	0	0	0	0	0	0
GmISU01.07G206900	0	0	0	0	0	0	0	0	0
GmISU01.07G207000	0	0	0	0	0	0	0	0	0
GmISU01.07G207100	0	0	0	0	0	0	0	0	0
GmISU01.07G207200	0	0	0	0	0	0	0	0	0
GmISU01.07G207300	0	0	0	0	0	0	0	0	0
GmISU01.07G207400	0	0	0	0	0	0	0	0	0
GmISU01.07G207500	0	0	0	0	0	0	0	0	0
GmISU01.07G207600	0	0	0	0	0	0	0	0	0
GmISU01.07G207700	0	0	0	0	0	0	0	0	0
GmISU01.07G207800	0	0	0	0	0	0	0	0	0
GmISU01.07G207900	0	0	0	0	0	0	0	0	0
GmISU01.07G208000	0	0	0	0	0	0	0	0	0
GmISU01.07G208100	0	0	0	0	0	0	0	0	0
GmISU01.07G208200	0	0	0	0	0	0	0	0	0
GmISU01.07G208300	0	0	0	0	0	0	0	0	0
GmISU01.07G208400	0	0	0	0	0	0	0	0	0
GmISU01.07G208500	0	0	0	0	0	0	0	0	0
GmISU01.07G208600	0	0	0	0	0	0	0	0	0
GmISU01.07G208700	0	0	0	0	0	0	0	0	0
GmISU01.07G208800	0	0	0	0	0	0	0	0	0
GmISU01.07G208900	0	0	0	0	0	0	0	0	0
GmISU01.07G209000	0	0	0	0	0	0	0	0	0
GmISU01.07G209100	0	0	0	0	0	0	0	0	0
GmISU01.07G209200	0	0	0	0	0	0	0	0	0
GmISU01.07G209300	0	0	0	0	0	0	0	0	0
GmISU01.07G209400	0	0	0	0	0	0	0	0	0
GmISU01.07G209500	0	0	0	0	0	0	0	0	0
GmISU01.07G209600	0	0	0	0	0	0	0	0	0
GmISU01.07G209700	0	0	0	0	0	0	0	0	0
GmISU01.07G209800	0	0	0	0	0	0	0	0	0
GmISU01.07G209900	0	0	0	0	0	0	0	0	0
GmISU01.07G210000	0	0	0	0	0	0	0	0	0
GmISU01.07G210100	0	0	0	0	0	0	0	0	0
GmISU01.07G210200	0	0	0	0	0	0	0	0	0
GmISU01.07G210300	0	0	0	0	0	0	0	0	0
GmISU01.07G210400	0	0	0	0	0	0	0	0	0
GmISU01.07G210500	0	0	0	0	0	0	0	0	0
GmISU01.07G210600	0	0	0	0	0	0	0	0	0
GmISU01.07G210700	0	0	0	0	0	0	0	0	0
GmISU01.07G210800	0	0	0	0	0	0	0	0	0
GmISU01.07G210900	0	0	0	0	0	0	0	0	0
GmISU01.07G211000	0	0	0	0	0	0	0	0	0
GmISU01.07G211100	0	0	0	0	0	0	0	0	0
GmISU01.07G211200	0	0	0	0	0	0	0	0	0
GmISU01.07G211300	0	0	0	0	0	0	0	0	0
GmISU01.07G211400	0	0	0	0	0	0	0	0	0
GmISU01.07G211500	0	0	0	0	0	0	0	0	0
GmISU01.07G211600	0	0	0	0	0	0	0	0	0
GmISU01.07G211700	0	0	0	0	0	0	0	0	0
GmISU01.07G211800	0	0	0	0	0	0	0	0	0
GmISU01.07G211900	0	0	0	0	0	0	0	0	0
GmISU01.07G212000	0	0	0	0	0	0	0	0	0
GmISU01.07G212100	0	0	0	0	0	0	0	0	0
GmISU01.07G212200	0	0	0	0	0	0	0	0	0
GmISU01.07G212300	0	0	0	0	0	0	0	0	0
GmISU01.07G212400	0	0	0	0	0	0	0	0	0
GmISU01.07G212500	0	0	0	0	0	0	0	0	0
GmISU01.07G212600	0	0	0	0	0	0	0	0	0
GmISU01.07G212700	0	0	0	0	0	0	0	0	0
GmISU01.07G212800	0	0	0	0	0	0	0	0	0
GmISU01.07G212900	0	0	0	0	0	0	0	0	0
GmISU01.07G213000	0	0	0	0	0	0	0	0	0
GmISU01.07G213100	0	0	0	0	0	0	0	0	0
GmISU01.07G213200	0	0	0	0	0	0	0	0	0
GmISU01.07G213300	0	0	0	0	0	0	0	0	0
GmISU01.07G213400	0	0	0	0	0	0	0	0	0
GmISU01.07G213500	0	0	0	0	0	0	0	0	0
GmISU01.07G213600	0	0	0	0	0	0	0	0	0
GmISU01.07G213700	0	0	0	0	0	0	0	0	0
GmISU01.07G213800	0	0	0	0	0	0	0	0	0
GmISU01.07G213900	0	0	0	0	0	0	0	0	0
GmISU01.07G214000	0	0	0	0	0	0	0	0	0
GmISU01.07G214100	0	0	0	0	0	0	0	0	0
GmISU01.07G214200	0	0	0	0	0	0	0	0	0
GmISU01.07G214300	0	0	0	0	0	0	0	0	0
GmISU01.07G214400	0	0	0	0	0	0	0	0	0
GmISU01.07G214500	0	0	0	0	0	0	0	0	0
GmISU01.07G214600	0	0	0	0	0	0	0	0	0
GmISU01.07G214700	0	0	0	0	0	0	0	0	0
GmISU01.07G214800	0	0	0	0	0	0	0	0	0
GmISU01.07G214900	0	0	0	0	0	0	0	0	0
GmISU01.07G215000	0	0	0	0	0	0	0	0	0
GmISU01.07G215100	0	0	0	0	0	0	0	0	0
GmISU01.07G215200	0	0	0	0	0	0	0	0	0
GmISU01.07G215300	0	0	0	0	0	0	0	0	0
GmISU01.07G215333	0	0	0	0	0	0	0	0	0
GmISU01.07G215366	0	0	0	0	0	0	0	0	0
GmISU01.07G215400	0	0	0	0	0	0	0	0	0
GmISU01.07G215500	0	0	0	0	0	0	0	0	0
GmISU01.07G215600	0	0	0	0	0	0	0	0	0
GmISU01.07G215700	0	0	0	0	0	0	0	0	0
GmISU01.07G215800	0	0	0	0	0	0	0	0	0
GmISU01.07G215900	0	0	0	0	0	0	0	0	0
GmISU01.07G216000	0	0	0	0	0	0	0	0	0
GmISU01.07G216100	0	0	0	0	0	0	0	0	0
GmISU01.07G216200	0	0	0	0	0	0	0	0	0
GmISU01.07G216300	0	0	0	0	0	0	0	0	0
GmISU01.07G216400	0	0	0	0	0	0	0	0	0
GmISU01.07G216500	0	0	0	0	0	0	0	0	0
GmISU01.07G216600	0	0	0	0	0	0	0	0	0
GmISU01.07G216650	0	0	0	0	0	0	0	0	0
GmISU01.07G216700	0	0	0	0	0	0	0	0	0
GmISU01.07G216800	0	0	0	0	0	0	0	0	0
GmISU01.07G216900	0	0	0	0	0	0	0	0	0
GmISU01.07G217000	0	0	0	0	0	0	0	0	0
GmISU01.07G217100	0	0	0	0	0	0	0	0	0
GmISU01.07G217200	0	0	0	0	0	0	0	0	0
GmISU01.07G217300	0	0	0	0	0	0	0	0	0
GmISU01.07G217400	0	0	0	0	0	0	0	0	0
GmISU01.07G217500	0	0	0	0	0	0	0	0	0
GmISU01.07G217600	0	0	0	0	0	0	0	0	0
GmISU01.07G217700	0	0	0	0	0	0	0	0	0
GmISU01.07G217800	0	0	0	0	0	0	0	0	0
GmISU01.07G217900	0	0	0	0	0	0	0	0	0
GmISU01.07G218000	0	0	0	0	0	0	0	0	0
GmISU01.07G218100	0	0	0	0	0	0	0	0	0
GmISU01.07G218200	0	0	0	0	0	0	0	0	0
GmISU01.07G218300	0	0	0	0	0	0	0	0	0
GmISU01.07G218400	0	0	0	0	0	0	0	0	0
GmISU01.07G218500	0	0	0	0	0	0	0	0	0
GmISU01.07G218600	0	0	0	0	0	0	0	0	0
GmISU01.07G218700	0	0	0	0	0	0	0	0	0
GmISU01.07G218800	0	0	0	0	0	0	0	0	0
GmISU01.07G218900	0	0	0	0	0	0	0	0	0
GmISU01.07G219000	0	0	0	0	0	0	0	0	0
GmISU01.07G219100	0	0	0	0	0	0	0	0	0
GmISU01.07G219200	0	0	0	0	0	0	0	0	0
GmISU01.07G219300	0	0	0	0	0	0	0	0	0
GmISU01.07G219400	0	0	0	0	0	0	0	0	0
GmISU01.07G219500	0	0	0	0	0	0	0	0	0
