genes	X3MT_2.3	X3MT_4.3	X3MT_5.4	X3MT_7.2	X3MT_8.2	X3MT_9.3	X3MT_10.4	X3MT_11.3	X3MT_12.3	X6MT_1.3	X6MT_2.2	X6MT_3.3	X6MT_4.4	X6MT_5.4	X6MT_6.3	X6MT_6.4	X6MT_6.5	X6MT_8.4	X6MT_9.3	Jack.01	Jack.02_B03	Jack.02_B07	Jack.04	Jack.05
GmISU01.01G000300.v2.1	3.10263291420646	3.57694143219674	2.5649940086842	2.84302576116253	2.09123409667083	2.83462122065058	1.90621484690542	2.46082213112927	2.82952537021826	3.19945470952385	2.63451315095588	3.04354321453344	4.20650412915709	3.96460466393762	2.83829651128302	3.71634688336551	2.40404860810359	4.74022047824099	3.45527431618054	2.4175073700222	3.1144278461705	3.51116513602415	3.40836707479294	0.781869303201001
GmISU01.01G000500.v2.1	3.71920297075311	3.30606470038729	2.5649940086842	2.42131972288309	2.09123409667083	2.41381675119264	0.781869303201001	2.88718928381601	2.82952537021826	0.781869303201001	3.07977133079735	0.781869303201001	1.93062950268715	3.56355649802937	0.781869303201001	0.781869303201001	0.781869303201001	1.75980631320896	0.781869303200998	1.82004187479733	2.5567879146415	2.04960267346308	2.22816982327703	0.781869303201001
GmISU01.01G001300.v2.1	2.00343004625769	0.781869303201001	1.93298385842731	1.82292695408733	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	2.40926982813323	0.781869303201001	0.781869303201001	2.72545563726687	1.93062950268715	3.40057562121838	2.41709721044896	0.781869303201001	0.781869303201001	0.781869303201001	2.12496527528901	0.781869303201001	1.63578168196684	1.55072255366172	1.67914212911283	0.781869303201001
GmISU01.01G001600.v2.1	7.23438665381607	8.48869666122056	7.71100396216979	7.27131259350941	8.27273783222187	8.1181283913162	8.12761697593927	7.45838932343322	7.75144243023742	8.11888587449281	8.05878693927889	8.1159981561838	8.10791658843582	6.9568608613647	8.32381946414262	6.56051578590808	8.43697287435143	8.18060368803397	6.83325100298589	8.57112623576674	8.14732846518407	8.0528974928323	7.88286385963386	8.10606973836441
GmISU01.01G001700.v2.1	2.00343004625769	5.41196171263196	5.1417884857549	4.0239969508168	6.37601075884182	6.17200595972807	5.25698490172194	4.81869629023481	4.7478296564669	6.0265077545267	4.94982875698264	5.516278728136	4.50130764624657	3.40057562121838	4.01843305751111	3.71634688336551	4.64080321614628	4.82751760084799	3.45527431618054	5.1012881791676	4.08657782149566	3.91000817518773	5.16304620476175	5.01488261880953
GmISU01.01G001800.v2.1	2.65527983825468	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	1.81725068797775	0.781869303201001	1.85292985916437	3.15457525571495	0.781869303201001	3.07977133079735	2.31679636850847	1.93062950268715	2.46161299105612	2.41709721044896	2.09024231490299	0.781869303201001	1.75980631320896	1.60437576330668	0.781869303201001	1.63578168196684	1.55072255366172	2.93572888213029	2.3563527237294
GmISU01.01G002000.v2.1	4.75013286660997	4.713323135514	5.22511245516893	5.31869610682723	4.7621907683474	5.60414264761146	5.09514569889044	5.61599554800706	5.36593823414364	5.06406688860762	4.45455086284029	4.88038751566269	4.7459714709788	4.81977613980657	4.75865113965909	5.16967167637895	4.92159877043822	4.90983243959695	5.41546030270051	4.5520108405909	5.18683317038171	5.10420859707058	4.58283414835583	5.01488261880953
GmISU01.01G002100.v2.1	5.98990628101783	5.88064576645668	6.10622370573646	5.02839185293743	5.22126209916528	6.20767153319307	6.1016630873045	5.16160052256178	5.93071026348402	5.7037642518837	6.28640846649049	5.87823286445858	6.78852865505448	5.84023273918991	6.46984786112607	5.26800455770735	6.50869848678302	5.94807408810672	5.22473625355988	4.75921757377203	4.81225110757538	5.38054359744305	5.38407847829891	5.29037220822203
GmISU01.01G002400.v2.1	0.781869303201001	0.781869303201001	1.93298385842731	1.82292695408733	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	1.84239417105349	0.781869303201001	1.74450635163311	0.781869303201001	1.57644744435319	0.781869303201001	2.76490545545755	0.781869303201001	1.75980631320896	2.80828097437422	0.781869303201001	0.781869303201001	1.55072255366172	0.781869303201001	1.77401713749753
GmISU01.01G002601.v2.1	5.98990628101783	5.10452583140343	6.14952629805893	6.03058429357817	5.11945279227405	5.01791350790907	4.45997085738384	5.61599554800706	6.01327358309563	5.14240377402599	3.92507380694571	5.46391393985719	5.22102406391825	6.61038225840922	5.37701654396747	6.96408705512635	4.53358817125293	5.59693810254056	6.7112131941854	4.75921757377203	5.69194207120525	5.81203623617302	5.27779119425099	5.35174408229932
GmISU01.01G003100.v2.1	11.7631702282822	11.4010784374892	11.7188536510401	11.7176742679467	11.3082599717177	11.6719263058281	11.1105988039582	11.4722740969938	11.7406100308101	11.753729771844	11.1523198731215	11.485092711155	11.2952803573011	11.5622665452219	11.2849328720996	11.9608804087992	10.8259716909013	11.5868302474593	11.7662405338421	10.9890219276426	11.4957503369722	11.4170793128239	11.4274175339818	11.4648361943243
