genes	Bert.01	Bert.02	Bert.03	Bert.04	Bert.05	WPT0579.03	WPT641.F.3.3	WPT641.F.3.4	WPT642.F.1.3	WPT642.L.6.4	WPT642.L.9.3	WPT647.L.10.2	WPT647.L.10.3	WPT647.L.12.3	WPT648.L.7.4	WPT649.F.1.2	WPT650.L.1.3	WPT650.L.5.3	WPT651.L.3.3	WPT651.L.5.3	WPT651.L.9.1	WPT651.L.9.3	WPT652.F.9.3	WPT652.L.10.3
GmISU01.12G090200.v2.1	3.97799631049828	3.93431243142001	4.17934509437459	4.42154605861776	3.0207410747228	3.99597778831183	3.75384992525821	4.68884057806649	4.08850607529619	4.27002762789224	4.10027188721807	2.75805335748517	3.60163915876636	4.51560531069031	4.14836472077785	3.96224505469131	4.60034775489997	4.11421037803906	3.83676991667331	4.21821133207151	4.25236286773431	3.81888362034567	3.60270550737779	4.79756023847045
GmISU01.12G090800.v2.1	3.37939776096721	1.92121495071532	1.52266684859866	1.79974255885106	2.45007371391179	1.6298946005527	1.49620523787929	1.54449008079284	1.33475849655222	0.57272968899687	2.20795203818148	0.57272968899687	1.58932025226002	2.00120941353948	2.3497850090877	2.98114837392346	2.75316485847175	1.69880126749176	0.57272968899687	0.57272968899687	0.57272968899687	2.63731014957294	2.76933045400146	2.68323323134908
GmISU01.12G091400.v2.1	2.77373643915664	3.06825569099714	3.93980507232012	4.124435836602	3.59609417888174	3.47673783681919	4.51260169844655	3.69206229412263	4.33036405786959	3.63747678452574	3.63834331605031	3.74003115711546	2.92111187309293	3.36364817969818	3.12228020380432	3.19816507360829	3.78115946296559	2.75793279878383	2.22884792165789	3.05960790132756	3.24400860366067	3.64779799516108	3.10345970041675	4.02628148291138
GmISU01.12G092100.v2.1	7.15389045013928	6.80595474554281	6.44975947430886	6.87225741983442	7.00848128919005	6.81262122261276	6.73939779252701	6.74528094219887	6.96176263991927	6.60533993580925	6.64633911029183	6.87764844084634	6.58248427865264	6.99195614932103	6.82530120178844	6.68294575834974	6.35857245276195	6.66887037840296	6.96228690107938	6.44483093712294	6.34618178027041	6.70134618322623	6.60640906838374	6.57385587684384
GmISU01.12G093500.v2.1	4.6250879556698	6.51081321409616	6.42670286805365	3.74983567511605	4.58642034733711	4.84879842489966	6.77497109244376	3.5229415988092	6.28682847306176	5.81441976522451	3.80928611618154	6.18454802386012	4.18796395625685	6.00871598578324	4.14836472077785	5.94790322556501	3.58454826067535	5.56134790045917	5.25890796606527	4.07896122151954	4.66948139589978	5.90395186541257	2.76933045400146	4.29164360050805
GmISU01.12G094900.v2.1	2.33769881787528	1.92121495071532	3.80325499842941	2.45307681379115	2.04919109782273	2.23341956381918	0.57272968899687	2.11991519112741	1.33475849655222	3.27879812119041	5.34511303329446	2.445052634644	4.30365064366648	1.45698737439224	3.81995957752137	3.19816507360829	1.69549132409064	2.32345284091094	2.22884792165789	2.29642728561976	3.83454598555917	2.63731014957294	2.33372555706401	2.25632732159959
GmISU01.12G095200.v2.1	6.50267881024715	6.52889385677127	5.11887864829381	6.30857428179557	6.59898831313324	5.58816984938068	6.0334916784549	5.76514455586248	6.05944563506947	5.6666471472671	6.00325196782045	6.01830604545037	6.12857488819506	5.89131673465419	6.37008858104956	5.82280904562177	6.12509858588428	6.53844643471924	6.29082197919875	6.12904768416057	5.71708575803308	5.74322982288606	6.63248082481448	5.66798742001197
GmISU01.12G096200.v2.1	3.10811942907992	4.03895227350565	2.09054809820182	2.45307681379115	3.0207410747228	2.23341956381918	3.60367170727788	2.53016024681203	2.94435622470005	1.51451328931661	2.20795203818148	2.0447724143693	2.17977081288841	3.36364817969818	3.12228020380432	2.72560648461346	1.69549132409064	1.69880126749176	0.57272968899687	3.32912230329597	3.24400860366067	2.63731014957294	2.76933045400146	2.25632732159959
GmISU01.12G096300.v2.1	2.33769881787528	1.39910376862308	0.57272968899687	0.57272968899687	1.49212841678519	2.65764949302845	2.054730193364	2.11991519112741	2.19922553979576	2.48449977107484	2.20795203818148	3.233209368103	2.59754453313717	1.45698737439224	0.57272968899687	2.01822779759448	0.57272968899687	2.32345284091094	1.62642279105993	2.29642728561976	2.22715352765532	2.21523815527069	1.70672715232647	1.64733101335847
GmISU01.12G097700.v2.1	3.10811942907992	1.39910376862308	2.49696852877966	2.45307681379115	1.49212841678519	2.65764949302845	2.45636499559248	2.11991519112741	2.94435622470005	3.27879812119041	2.95476285573139	3.01510534325593	3.60163915876636	2.70473347748076	2.3497850090877	3.19816507360829	4.10862187793184	3.78661386317367	3.66542060192001	4.3451960896572	3.24400860366067	2.63731014957294	3.79964201119939	3.2799673025244
GmISU01.12G098100.v2.1	3.8046743607818	3.82148527513007	2.09054809820182	3.5183544001117	3.23902301816279	5.43576606272086	3.43602455890457	5.51750381035787	4.97738353011205	4.46157263573607	5.68966277196983	3.42262976254182	4.41074536908481	4.05167247529676	4.83609799952673	3.96224505469131	3.58454826067535	3.95969073599229	4.6718189673315	4.76422420837964	5.19494080375757	5.17815900262462	4.51157251860547	4.02628148291138
GmISU01.12G099900.v2.1	2.33769881787528	1.39910376862308	0.57272968899687	2.45307681379115	2.76344173346029	1.6298946005527	2.45636499559248	1.54449008079284	2.94435622470005	1.51451328931661	2.95476285573139	0.57272968899687	2.59754453313717	2.95928496067186	0.57272968899687	0.57272968899687	2.75316485847175	1.69880126749176	2.97963301161355	2.7279049104433	2.22715352765532	0.57272968899687	3.10345970041675	1.64733101335847
GmISU01.12G102700.v2.1	6.94000791294831	6.79104970505173	7.35434192926878	5.98433772123802	6.74877615365881	6.46427700892625	7.28717808212821	6.42354668261012	6.46641706467626	6.45578346555267	6.42751241411298	6.61178601639487	6.55939231174451	6.31259150397573	6.20340263229593	6.75319762657582	6.66284528212385	6.61810674206216	6.29082197919875	5.770189516571	5.76024324324974	6.82698194756904	5.82196492538236	5.10397386564066
GmISU01.12G104300.v2.1	2.33769881787528	2.3037692472115	2.09054809820182	3.5183544001117	1.49212841678519	2.23341956381918	0.57272968899687	1.54449008079284	0.57272968899687	1.51451328931661	2.95476285573139	1.48887919371599	2.59754453313717	0.57272968899687	2.7871308347838	1.46941555489629	1.69549132409064	2.75793279878383	2.22884792165789	3.92482053534373	0.57272968899687	0.57272968899687	3.60270550737779	0.57272968899687
GmISU01.12G104500.v2.1	4.13271121543804	4.03895227350565	3.29316819280854	2.90112227640412	4.66391190899736	3.25174622285387	4.33332390878336	4.7666733266074	4.17371070218459	3.78811539878053	3.44438858382603	3.233209368103	3.60163915876636	4.59284634910644	4.7419182986872	3.38676517412464	3.78115946296559	4.70669629300355	2.97963301161355	3.05960790132756	1.62513670213343	3.81888362034567	2.76933045400146	3.70085476337142
GmISU01.12G104900.v2.1	2.33769881787528	3.93431243142001	4.72427951493813	3.74983567511605	3.23902301816279	3.84276623807536	4.33332390878336	4.42645109126015	3.28796202103359	3.78811539878053	2.95476285573139	3.42262976254182	3.4084098453316	3.67913359043245	4.41570106005151	3.83844292778428	4.37533407101156	2.75793279878383	3.98991144919326	3.32912230329597	3.66322928213362	3.97181454098737	3.37457125536083	4.61589565756803
GmISU01.12G106101.v2.1	1.70979616416412	2.60585045928432	3.07326218251589	3.5183544001117	1.49212841678519	0.57272968899687	0.57272968899687	4.10548983468441	0.57272968899687	1.51451328931661	2.95476285573139	3.233209368103	1.58932025226002	2.39543697063866	2.3497850090877	1.46941555489629	3.58454826067535	2.32345284091094	2.65253810620805	2.29642728561976	3.24400860366067	0.57272968899687	3.10345970041675	3.01223578812903
GmISU01.12G106200.v2.1	3.37939776096721	1.39910376862308	0.57272968899687	3.94926001327308	1.49212841678519	3.25174622285387	0.57272968899687	3.5229415988092	1.33475849655222	1.51451328931661	2.62915067090526	2.75805335748517	2.59754453313717	1.45698737439224	2.3497850090877	2.01822779759448	3.58454826067535	2.32345284091094	3.83676991667331	3.92482053534373	3.24400860366067	0.57272968899687	2.76933045400146	3.50570546308211
GmISU01.12G106400.v2.1	5.2834538330597	4.86236904691518	5.11887864829381	5.89045800671707	5.76859203066075	6.26759327306169	5.37494207051112	6.07151296586653	5.96698841879518	4.91890178842108	6.20051588938294	6.10382022225727	5.96247841730374	5.1981644324065	6.05463133569937	4.76142211182448	6.26309847807329	6.20173878781335	6.8666198555319	6.01905667011617	5.99514779493854	4.45962447315146	5.62826464737886	5.66798742001197
GmISU01.12G110000.v2.1	4.13271121543804	4.13651305983781	3.07326218251589	3.5183544001117	4.12066344896846	2.65764949302845	3.60367170727788	3.11031433099551	1.83079482989492	2.80034950085533	2.20795203818148	3.42262976254182	3.18523807512332	3.81428716818194	4.14836472077785	2.98114837392346	0.57272968899687	3.36207922238249	4.37078465625481	3.55612553815486	2.22715352765532	3.81888362034567	3.97289598528264	3.50570546308211
GmISU01.12G110600.v2.1	3.37939776096721	2.85550028514463	4.64658459295271	0.57272968899687	3.42857753375963	3.99597778831183	3.43602455890457	3.69206229412263	3.56526935820864	3.92450156978833	3.2202481053538	3.233209368103	2.59754453313717	2.95928496067186	3.62267016802202	4.18191666846355	2.31915787324576	3.58990623468793	4.128345755365	2.7279049104433	3.83454598555917	3.81888362034567	3.10345970041675	3.01223578812903
GmISU01.12G111800.v2.1	3.37939776096721	3.06825569099714	3.29316819280854	3.24249862961743	4.41770812819247	3.67132924077488	4.01414268252263	4.7666733266074	4.66062503751394	4.46157263573607	4.34230312864402	4.93137807882266	4.85193194409919	3.93785683373203	4.64115845613067	4.76142211182448	3.95416170731189	4.80074337156291	4.99502333711831	4.67031756268286	4.25236286773431	4.82351680076691	4.81456226596459	4.29164360050805
GmISU01.12G113100.v2.1	0.57272968899687	1.39910376862308	2.09054809820182	0.57272968899687	3.0207410747228	1.6298946005527	1.49620523787929	2.84920521534319	2.19922553979576	0.57272968899687	0.57272968899687	1.48887919371599	2.92111187309293	2.95928496067186	1.71914354078188	2.01822779759448	2.75316485847175	1.69880126749176	2.22884792165789	0.57272968899687	2.65064317963047	2.63731014957294	1.70672715232647	0.57272968899687
GmISU01.12G113300.v2.1	2.77373643915664	1.39910376862308	2.49696852877966	1.79974255885106	0.57272968899687	1.6298946005527	2.054730193364	0.57272968899687	1.83079482989492	2.48449977107484	0.57272968899687	2.0447724143693	1.58932025226002	0.57272968899687	1.71914354078188	1.46941555489629	1.69549132409064	3.09140183134724	1.62642279105993	0.57272968899687	2.22715352765532	0.57272968899687	1.70672715232647	0.57272968899687
GmISU01.12G113900.v2.1	11.7484758572594	12.1897650605285	12.0002704193256	11.7712443614452	11.9001723415763	11.7085830195411	12.5837880796226	11.6488547685389	11.8735664730782	11.6700402114242	11.6897865971177	12.658750781984	11.8607374195549	11.7606452272227	11.6365487628209	12.0034085773066	11.7532228214698	11.824456403232	11.939654965296	11.5400633807785	11.4553693517199	11.7693082963536	11.5519982212614	11.5036376881333
