genes	logFC	logCPM	F	PValue	FDR
GmISU01.05G033500.v2.1	-0.994904036428758	6.3414347262088	13.2356882429609	0.00199517065997192	0.0371861567300056
GmISU01.09G178000.v2.1	-2.7278003491199	3.31260804811046	13.2353808924185	0.00199535475136616	0.0371861567300056
GmISU01.16G107900.v2.1	-4.77823710269858	2.53674020069382	14.6498122036149	0.0020313373615136	0.0377768751935494
GmISU01.15G122100.v2.1	1.68645803701934	4.73937316103832	13.159290731489	0.0020415222328924	0.0378495026585467
GmISU01.18G068500.v2.1	-3.01108511309063	2.93973519813074	13.155537715434	0.00204383020595215	0.0378495026585467
GmISU01.05G042601.v2.1	1.3213269123374	5.3244269530888	13.1284754520553	0.00206055953406179	0.038037953249492
GmISU01.12G135300.v2.1	-1.03411832252749	5.93138475522643	13.1251326970408	0.0020626366027518	0.038037953249492
GmISU01.06G013200.v2.1	-2.23784132971711	3.62876186856893	13.086291133506	0.00208694450627115	0.0384058785444263
GmISU01.18G201200.v2.1	-0.903364166413811	5.72302400678451	13.0553326566579	0.0021065494531976	0.038685902979035
GmISU01.02G099500.v2.1	-1.26653612197015	4.60895788574542	13.0427510379919	0.00211457599161254	0.0387525724866207
GmISU01.10G004500.v2.1	-1.29550125095201	4.60799399728238	13.0322808598847	0.00212128170508363	0.0387948096064569
GmISU01.20G152200.v2.1	1.2021988409348	5.12224939944776	12.9876457046415	0.00215013779341579	0.0392411276375988
GmISU01.19G103400.v2.1	3.10861095486071	3.3781140000825	12.967525547254	0.00216328914919156	0.0393296295695195
GmISU01.06G108000.v2.1	-1.02670443089561	6.7606859193227	12.9607938958494	0.00216770937822953	0.0393296295695195
GmISU01.08G112600.v2.1	-1.25494249491341	4.70445079205449	12.9560758736581	0.0021708134355299	0.0393296295695195
GmISU01.03G069000.v2.1	1.31186900850403	4.7616631216727	12.9530091418497	0.00217283376067567	0.0393296295695195
GmISU01.01G115500.v2.1	1.20493506607109	5.85403413651179	12.9236462339199	0.00219228493853463	0.0394577620030645
GmISU01.01G157800.v2.1	-2.40283112088594	3.28175675895528	12.9221467121821	0.00219328351746805	0.0394577620030645
GmISU01.16G161850.v2.1	-1.05580022456826	6.16649943905864	12.9220599964937	0.00219334127980733	0.0394577620030645
GmISU01.17G157500.v2.1	-4.64439442195545	2.48315691341505	14.3262877645263	0.00220379117083844	0.0395162078955383
GmISU01.04G062100.v2.1	4.84130193690613	2.85088050615463	13.8725466938781	0.00220555578951842	0.0395162078955383
GmISU01.17G071200.v2.1	1.48860338096538	4.31949853993081	12.8610172062002	0.00223442973917961	0.0399523289064264
GmISU01.20G135300.v2.1	2.32237713287526	5.92791427251622	12.8218381516266	0.00226125673998677	0.0403501582246626
GmISU01.13G038900.v2.1	-0.962250469372028	5.85064355730323	12.8071224267633	0.00227142630449302	0.040449743180012
GmISU01.05G028200.v2.1	0.785353647018402	6.93093679641833	12.7937611953307	0.00228070432872337	0.0405330819711623
GmISU01.08G088800.v2.1	2.43213224457192	3.5566075567263	12.763789791173	0.00230167166070708	0.0408234118493619
GmISU01.09G157600.v2.1	-0.824574763200987	8.27062662926888	12.6749673754057	0.00236509238935367	0.0418118051242672
GmISU01.15G024700.v2.1	-0.757749560427433	8.14014211173824	12.6724958664549	0.00236688494123759	0.0418118051242672
GmISU01.05G135700.v2.1	1.64080736517458	4.08292846066301	12.5722163654653	0.0024409197017772	0.043033414342332
GmISU01.10G039000.v2.1	-0.814567345298528	8.26848843620522	12.5409956498439	0.00246449778321407	0.0433623711757126
GmISU01.15G131600.v2.1	-2.32320923768312	3.11931764255162	12.5131836174002	0.00248571723247491	0.0435893792574259
GmISU01.18G188600.v2.1	2.9425481733391	4.12285346175105	12.5111333680728	0.00248728959347535	0.0435893792574259
GmISU01.08G034900.v2.1	-2.63766003123223	3.44143826887252	12.4690853743415	0.0025197844279736	0.0440712296281494
GmISU01.12G111800.v2.1	1.70495568763046	4.2179352269625	12.4617662203611	0.00252548928741723	0.0440835407298671
GmISU01.07G032000.v2.1	1.87709787735624	6.63666977169738	12.4411168722311	0.00254166263669046	0.0442781741945185
GmISU01.01G028400.v2.1	2.32364176509053	4.04072218185988	12.425087562432	0.00255429763297438	0.0444105199894855
GmISU01.13G205200.v2.1	-1.60116065370975	3.79715800344499	12.4111207796238	0.00256536440457151	0.0445151323352319
GmISU01.17G185700.v2.1	-1.56007075172952	4.12189450490396	12.3945151403532	0.00257859226672527	0.0446567599826783
GmISU01.02G005900.v2.1	-3.61352411822284	2.63005736269656	12.3867345722756	0.00258481652857133	0.0446767798026593
GmISU01.10G047500.v2.1	4.65063033999629	2.74814240258497	13.2373164220648	0.00262031378548899	0.0452016947535918
GmISU01.08G257100.v2.1	-1.29123132035906	9.5939845227977	12.310872784713	0.00264639680156981	0.0455624761832771
GmISU01.20G150000.v2.1	-2.32096842253905	4.2019344755945	12.284608606782	0.00266809933896124	0.045730892747869
GmISU01.13G069900.v2.1	-2.798224223765	3.22944428652423	12.2826866277538	0.00266969533844704	0.045730892747869
GmISU01.10G017100.v2.1	0.819832872305564	7.0140212492438	12.2802232777009	0.00267174245775979	0.045730892747869
GmISU01.02G178800.v2.1	-1.05075412783932	5.26796913567895	12.2298137810388	0.00271402409422229	0.0462922271044665
GmISU01.17G133950.v2.1	3.35093828034033	3.0298930161192	12.2243335540152	0.00271866584319182	0.0462922271044665
GmISU01.08G184100.v2.1	-1.07131683984864	9.21011836058488	12.2224161827132	0.00272029196144227	0.0462922271044665
GmISU01.13G133100.v2.1	0.911329217943514	5.83702077618026	12.201865603762	0.00273778966438541	0.0464260505974675
GmISU01.06G016200.v2.1	-1.79004018216538	3.84827692779613	12.1909173948794	0.0027471630819418	0.0464260505974675
GmISU01.03G098150.v2.1	3.33563536704254	3.03285068904668	12.1895129240744	0.00274836814115693	0.0464260505974675
GmISU01.08G287200.v2.1	-3.13862235875553	3.00121509088205	12.1857291917309	0.0027516176029611	0.0464260505974675
GmISU01.01G107700.v2.1	1.13483896991367	5.45055111565221	12.1762751479591	0.00275975560301858	0.0464260505974675
GmISU01.10G061400.v2.1	-1.12058069543988	8.68466389731345	12.1762745068886	0.00275975615576551	0.0464260505974675
GmISU01.12G148800.v2.1	1.38448326037007	4.41123392241757	12.1454200370372	0.00278650432078619	0.0467867344528195
GmISU01.10G027100.v2.1	1.25124077864643	5.73142534522285	12.129493290616	0.00280042535351918	0.0468499431509762
GmISU01.18G156700.v2.1	1.03241303266848	5.40967468940656	12.1289535691174	0.00280089847312132	0.0468499431509762
GmISU01.11G061500.v2.1	1.05195156330103	6.45529405414146	12.1039162221669	0.00282294525016033	0.0471292848109154
GmISU01.09G013800.v2.1	0.900099671267123	7.84757493411465	12.0769360763489	0.00284692134268645	0.0472165096408061
GmISU01.17G204800.v2.1	-1.26572509632624	4.4481750812459	12.0764397880276	0.00284736451105351	0.0472165096408061
GmISU01.14G054300.v2.1	1.43688575746198	4.50355941007901	12.0743325971752	0.0028492470234713	0.0472165096408061
GmISU01.05G138700.v2.1	1.11124101090495	5.45886281325097	12.0700792025428	0.00285305116415751	0.0472165096408061
GmISU01.07G038000.v2.1	0.902586258341542	6.35015647364619	12.0589201130744	0.00286305876425274	0.0472165096408061
GmISU01.09G147900.v2.1	-1.6062611931296	3.80460097671477	12.056345157336	0.00286537361225943	0.0472165096408061
GmISU01.16G110900.v2.1	-0.915315917760546	5.8407207877557	12.0560217379769	0.00286566451024745	0.0472165096408061
GmISU01.05G093900.v2.1	-1.02461087962541	6.90825833611285	12.0178866734626	0.00290019874961069	0.0476963656302579
GmISU01.06G010500.v2.1	-0.885289242798637	6.38443472214789	11.9978116790326	0.00291856595655091	0.0477689687588238
GmISU01.03G092500.v2.1	1.40543456794407	4.27439693997549	11.9862890677648	0.0029291673691703	0.0477689687588238
GmISU01.10G110400.v2.1	-1.91686879032393	3.62245165275115	11.9840379887299	0.00293124353083169	0.0477689687588238
GmISU01.01G001700.v2.1	-1.33106606727968	4.83846500090309	11.9837900826847	0.0029314722747202	0.0477689687588238
GmISU01.18G154000.v2.1	-1.21171548660888	5.41165960640693	11.983533885923	0.00293170868956593	0.0477689687588238
GmISU01.14G041800.v2.1	1.55376320273509	4.69872039697201	11.9649176090689	0.00294894502406293	0.0479272649464971
GmISU01.02G114900.v2.1	4.73618438327123	2.78953321269131	12.8068791893962	0.00295229777265433	0.0479272649464971
GmISU01.18G091800.v2.1	4.74291781039704	2.79198225686237	12.7524038711185	0.00299765767644711	0.0485085806058529
GmISU01.02G185400.v2.1	2.8862389005778	3.24411272860789	11.9094524468513	0.003000977773168	0.0485085806058529
GmISU01.19G106650.v2.1	-0.901465211355572	6.69278469072739	11.905615321618	0.003004615429472	0.0485085806058529
GmISU01.08G137500.v2.1	1.15835395898303	5.06432247836885	11.881917587838	0.00302719139033756	0.0487837150015092
GmISU01.02G091900.v2.1	-1.59114397857582	4.00591054586202	11.8595471079444	0.00304867800910847	0.0490403223545459
GmISU01.04G050200.v2.1	1.20151483824463	5.38872046522387	11.8512411772867	0.00305669936998858	0.049079790430691
GmISU01.04G057600.v2.1	1.05955059576883	5.07887408160919	11.8412010350613	0.00306642721473527	0.0491464652688935
GmISU01.20G114100.v2.1	-0.834056387522154	7.18873766905317	11.8314583491654	0.00307590013616285	0.0492088197827142
GmISU01.11G022500.v2.1	1.08808477705087	5.48050259081489	11.8120022744483	0.00309491609752366	0.0494069622483149
GmISU01.08G282900.v2.1	-0.822505236739197	8.33841484914742	11.80326090316	0.0031035027288917	0.0494069622483149
GmISU01.15G170300.v2.1	-1.16030562113171	5.32540332702095	11.8002167892085	0.00310649924015582	0.0494069622483149
GmISU01.12G060400.v2.1	-0.944656780814172	9.95116927336382	11.795949840299	0.00311070494019453	0.0494069622483149
GmISU01.15G152200.v2.1	1.35337124327469	4.83307994522031	11.7716453481098	0.00313478296629088	0.0496317964940641
GmISU01.13G047700.v2.1	1.5718710366661	17.1193689704068	11.7703004301186	0.00313612145742413	0.0496317964940641
GmISU01.14G001000.v2.1	1.03125501658098	5.9313364656954	11.7479832544886	0.00315842603732401	0.0498952070233174
